question,text,label,attacked_text
"Near Chur, which direction does the Rhine turn?",The river makes a distinctive turn to the north near Chur.,0,The rіver mаkes a distіnctive turn to the nоrth neаr Сhur.
"Other than its main central  business district, where are the majority of San Diego's business districts located?",Most of these districts are located in Northern San Diego and some within North County regions.,0,Most of these distrіcts are locаted in Nоrthern Sаn Dіego and some withіn Nоrth Countу regіons.
Where did the Huguenots land in New York originally?,"It is said that they landed on the coastline peninsula of Davenports Neck called ""Bauffet's Point"" after traveling from England where they had previously taken refuge on account of religious persecution, four years before the revocation of the Edict of Nantes.",0,"It is sаid that they landеd on the coastlinе рeninsula of Davenpоrts Nеck сalled ""Bauffеt's Pоint"" after travelіng from Englаnd where they had рreviously tаken refugе on acсount of rеligious perseсution, fоur yеars before the revocatіon of the Еdict of Nantеs."
"Who was one man who joined hands and said ""Lord of the Church, we are united in Thee...?""","With the words, ""Lord of the Church, we are united in Thee, in Thy Church and now in The United Methodist Church"" the new denomination was given birth by the two churches that had distinguished histories and influential ministries in various parts of the world.",1,"With the wоrds, ""Lоrd of the Сhurch, we are unіted in Тhee, in Thу Churсh and now in The Unitеd Mеthodist Churсh"" the nеw denominatiоn was givеn bіrth by the twо churсhes that had distіnguished historiеs and influеntial mіnistries in variоus рarts of the wоrld."
What is the scale used to measure the strength of hurricanes called?,"The city has only received one direct hit from a hurricane since 1871; however, Jacksonville has experienced hurricane or near-hurricane conditions more than a dozen times due to storms crossing the state from the Gulf of Mexico to the Atlantic Ocean, or passing to the north or south in the Atlantic and brushing past the area.",1,"The сity has only receіved оne direсt hіt from a hurricаne sіnce 1871; howevеr, Jаcksonville has expеrienсed hurricаne or near-hurricanе conditiоns more than a dozеn timеs duе to stоrms crossіng the statе from the Gulf of Mexicо to the Atlаntic Оcean, or рassing to the nоrth or sоuth in the Atlantiс and brushіng pаst the аrea."
What words are inscribed on the mace of parliament?,"In front of the Presiding Officers' desk is the parliamentary mace, which is made from silver and inlaid with gold panned from Scottish rivers and inscribed with the words: Wisdom, Compassion, Justice and Integrity.",0,"In frоnt of the Prеsiding Officеrs' dеsk is the рarliamentаry maсe, which is mаde from sіlver and inlaіd with gоld рanned from Scottіsh rivеrs and inscribеd with the wоrds: Wіsdom, Сompassion, Justicе and Intеgrity."
"What does it mean when currencies are left to ""float?""","The US abandoned the Gold Exchange Standard whereby the value of the dollar had been pegged to the price of gold and all other currencies were pegged to the dollar, whose value was left to ""float"" (rise and fall according to market demand).",0,"The US abаndoned the Gоld Exchаnge Standаrd wherеby the vаlue of the dоllar had been рegged to the pricе of gоld and all other currenсies were pеgged to the dоllar, whоse valuе was lеft to ""flоat"" (rіse and fаll aсcording to markеt dеmand)."
What type of protest falls under civil disobedience without aggression?,"In reviewing the voluminous literature on the subject, the student of civil disobedience rapidly finds himself surrounded by a maze of semantical problems and grammatical niceties.",1,"In rеviewing the voluminоus literаture on the subjеct, the studеnt of cіvil disоbediencе rаpidly fіnds himself surrоunded by a mazе of semanticаl рroblems and grаmmatical nicеties."
What event was blamed on the introduction of mnemiopsis into The Black Sea?,"The situation was aggravated by other factors, such as over-fishing and long-term environmental changes that promoted the growth of the Mnemiopsis population.",1,"The sіtuation was аggravated by other factоrs, such as ovеr-fishing and lоng-term envirоnmental chаnges that promоted the grоwth of the Mnеmiopsis populatіon."
At what point in the day was the couple married?,"On the evening of the same day, the couple was married by Bugenhagen.",0,"On the evеning of the same daу, the couplе was marriеd by Bugenhagеn."
Where do a majority of consultant pharmacists tend to work?,"This trend may be gradually reversing as consultant pharmacists begin to work directly with patients, primarily because many elderly people are now taking numerous medications but continue to live outside of institutional settings.",1,"This trеnd mаy be graduаlly reversіng as cоnsultant pharmаcists bеgin to wоrk direсtly with рatients, primarilу because mаny eldеrly pеople are now tаking numеrous medicаtions but contіnue to lіve outsidе of institutіonal sеttings."
Where are Jersey and Guernsey,The customary law of Normandy was developed between the 10th and 13th centuries and survives today through the legal systems of Jersey and Guernsey in the Channel Islands.,0,The customаry lаw of Normаndy was develоped between the 10th and 13th centuriеs and survivеs todaу through the lеgal systеms of Jersеy and Guernseу in the Сhannel Islаnds.
When did Doctor Who win an award for Best Drama Series?,"In 2011, Matt Smith became the first Doctor to be nominated for a BAFTA Television Award for Best Actor and in 2016, Michelle Gomez became the first female to receive a BAFTA nomination for the series, getting a Best Supporting Actress nomination for her work as Missy.",1,"In 2011, Мatt Smіth becamе the fіrst Doсtor to be nominаted for a BAFTА Televіsion Аward for Bеst Аctor and in 2016, Miсhelle Gomеz bеcame the fіrst femalе to rеceive a BАFTA nominаtion for the serіes, gettіng a Bеst Suрporting Аctress nominаtion for her wоrk as Mіssy."
Who filed an objection to the BBC using the blue police box in Doctor Who merchandise?,"In 1996, the BBC applied for a trade mark to use the TARDIS' blue police box design in merchandising associated with Doctor Who.",1,"In 1996, the BВC appliеd for a tradе mаrk to usе the ТARDIS' bluе polіce bоx dеsign in merchandisіng associatеd with Dоctor Whо."
In what borough is there a neighborhood called Huguenot?,"A small group of Huguenots also settled on the south shore of Staten Island along the New York Harbor, for which the current neighborhood of Huguenot was named.",0,"A smаll grouр of Huguеnots alsо settlеd on the sоuth shorе of Statеn Islаnd alоng the Nеw Yоrk Hаrbor, for which the сurrent neіghborhood of Нuguenot was namеd."
Who painted the retable of St. George that is in the V&A collection?,"Also on loan to the museum, from Her Majesty the Queen Elizabeth II, are the Raphael Cartoons: the seven surviving (there were ten) full scale designs for tapestries in the Sistine Chapel, of the lives of Peter and Paul from the Gospels and the Acts of the Apostles.",1,"Аlso on loаn to the musеum, from Her Majestу the Queеn Еlizabeth II, are the Rаphael Cartoоns: the sеven survivіng (therе were tеn) full scalе desіgns for tapestriеs in the Sistіne Chapеl, of the livеs of Pеter and Рaul from the Gosрels and the Aсts of the Aрostles."
What did Johann Eck call Luther?,"The theologian Johann Eck, however, was determined to expose Luther's doctrine in a public forum.",1,"The theоlogian Johаnn Eсk, howevеr, was determinеd to еxpose Luthеr's doctrіne in a publіc fоrum."
What remote control vehicle did he make?,"He also built a wireless controlled boat, one of the first ever exhibited.",0,"He alsо buіlt a wіreless controllеd boаt, onе of the fіrst еver exhibіted."
What television specials did ABC acquire the rights to in 2000?,"Since 2000, ABC has also owned the television rights to most of the Peanuts television specials, having acquired the broadcast rights from CBS, which originated the specials in 1965 with the debut of A Charlie Brown Christmas (other Peanuts specials broadcast annually by ABC, including A Charlie Brown Christmas, include It's the Great Pumpkin, Charlie Brown and A Charlie Brown Thanksgiving).",0,"Sinсe 2000, АBC has аlso оwned the televisіon rіghts to most of the Peаnuts televisіon specіals, having acquіred the broаdcast rіghts from CВS, which origіnated the sрecials in 1965 with the dеbut of A Charlіe Вrown Chrіstmas (оther Рeanuts speсials broadсast annuаlly by AВC, includіng A Chаrlie Brоwn Chrіstmas, inсlude It's the Greаt Pumрkin, Charliе Вrown and A Сharlie Brоwn Thаnksgiving)."
How was it suggested that the IPCC avoid political problems?,Other recommendations included that the panel employ a full-time staff and remove government oversight from its processes to avoid political interference.,0,Other reсоmmendations includеd that the pаnel emploу a full-timе stаff and removе governmеnt ovеrsight from its рrocesses to avоid politicаl interferenсe.
What are cestida called?,"Velamen parallelum, which is typically less than 20 centimeters (0.66 ft) long, can move much faster in what has been described as a ""darting motion"".",1,"Vеlamen рarallelum, which is typicаlly lеss than 20 сentimeters (0.66 ft) lоng, can mоve muсh fastеr in what has been dеscribed as a ""dartіng motіon""."
How many of the Mau Mau did Home Gaurd kill?,"The most important of these was the Swynnerton Plan, which was used to both reward loyalists and punish Mau Mau.",1,"The most importаnt of these was the Swynnertоn Plаn, which was usеd to both rеward loyalіsts and рunish Мau Mаu."
What does connecting different Sky Q boxes enable them to do?,This allows all set top boxes in a household to share recordings and other media.,0,This allоws all sеt tоp bоxes in a househоld to sharе rеcordings and other mediа.
Who were special guests for the Super Bowl halftime show?,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively.",0,"The Supеr Вowl 50 hаlftime shоw was headlіned by the Brіtish rоck grоup Сoldplay with sрecial guеst pеrformers Bеyoncé and Вruno Мars, who headlinеd the Supеr Вowl ХLVII and Suрer Вowl ХLVIII halftimе shоws, resрeсtively."
What other activities does the UNFCCC require the IPCC to run?,"While the preparation of the assessment reports is a major IPCC function, it also supports other activities, such as the Data Distribution Centre and the National Greenhouse Gas Inventories Programme, required under the UNFCCC.",0,"While the рreparаtion of the аssessment rеports is a mаjor IPCС functiоn, it alsо suppоrts other aсtivities, such as the Dаta Distrіbution Centrе and the Natiоnal Greenhоuse Gаs Invеntories Programmе, requіred under the UNFCСC."
What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms?,"For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem in reasonable times in most cases.",1,"For examрle, the deсision problеm in Prеsburger arіthmetic has been shоwn not to be in Р, yеt algorіthms have been wrіtten that sоlve the prоblem in reаsonable timеs in most cаses."
Which TFEU article defines the ordinary legislative procedure that applies for majority of EU acts?,"This means, legislation can be blocked by a majority in Parliament, a minority in the Council, and a majority in the Commission: it is harder to change EU law than stay the same.",1,"This meаns, legislatіon can be bloсked by a majоrity in Parliаment, a minorіty in the Counсil, and a mаjority in the Commіssion: it is hardеr to changе ЕU lаw than staу the samе."
How many sacks did Derek Wolfe register?,each had 5½ sacks.,0,each had 5½ saсks.
What does turning sideways protect chloroplasts from?,This reduces exposure and protects them from photooxidative damage.,0,This rеduces expоsure and protеcts them from phоtooxidativе damagе.
Where was Melanchthon at the time?,"The story is based on comments made by Philipp Melanchthon, though it is thought that he was not in Wittenberg at the time.",0,"The storу is basеd on cоmments madе by Philipр Melanchthоn, thоugh it is thоught that he was not in Wittеnberg at the timе."
What list was Warsaw's Old Town inscribed onto in 1980?,"In 1980, Warsaw's historic Old Town was inscribed onto UNESCO's World Heritage list.",0,"In 1980, Wаrsaw's historіc Оld Tоwn was insсribed ontо UNЕSCO's Wоrld Herіtage lіst."
When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?,"In addition to climate assessment reports, the IPCC is publishing Special Reports on specific topics.",1,"In additiоn to climatе assеssment repоrts, the IРCC is рublishing Speciаl Reрorts on sрecific toрics."
What began in 1527 when Luther introdued the new order of worship?,"Luther and his colleagues introduced the new order of worship during their visitation of the Electorate of Saxony, which began in 1527.",0,"Luthеr and his colleaguеs іntroduced the nеw ordеr of worshiр during their visitatіon of the Electоrate of Saxonу, which bеgan in 1527."
What is the typical annual cost for an Irish private school?,"There is, however, a limited element of state assessment of private schools, because of the requirement that the state ensure that children receive a certain minimum education; Irish private schools must still work towards the Junior Certificate and the Leaving Certificate, for example.",1,"There іs, howevеr, a limitеd еlement of stаte assessmеnt of prіvate sсhools, because of the requіrement that the statе ensurе that childrеn receіve a cеrtain mіnimum еducation; Irіsh privatе sсhools must stіll wоrk towаrds the Junіor Certifіcаte and the Leavіng Сеrtificate, for examplе."
Why have modern Lutherans stopped using the hymn?,"Luther's hymn, adapted and expanded from an earlier German creedal hymn, gained widespread use in vernacular Lutheran liturgies as early as 1525.",1,"Luthеr's hуmn, adaрted and expandеd from an earlіer Germаn crеedal hуmn, gaіned widesрread usе in vernaculаr Lutherаn liturgiеs as eаrly as 1525."
What did the  fossils found in the Burgess Shale lack?,"Three additional putative species were then found in the Burgess Shale and other Canadian rocks of similar age, about 505 million years ago in the mid-Cambrian period.",1,"Threе additiоnal putatіve specіes were then fоund in the Вurgess Shаle and other Canаdian roсks of sіmilar аge, about 505 millіon yeаrs agо in the mid-Cambrіan perіod."
Why was Polonia relegated from the country's top flight in 2013?,"They also won the country’s championship in 1946, and won the cup twice as well.",1,"They alsо won the countrу’s chаmрionship in 1946, and won the cuр twіce as wеll."
How many hymns of Luther were included in the Achtliederbuch?,"He supplied four of eight songs of the First Lutheran hymnal Achtliederbuch, 18 of 26 songs of the Erfurt Enchiridion, and 24 of the 32 songs in the first choral hymnal with settings by Johann Walter, Eyn geystlich",0,"He suppliеd fоur of eіght sоngs of the Fіrst Lutherаn hymnаl Achtlіederbuch, 18 of 26 sоngs of the Еrfurt Enchіridion, and 24 of the 32 sоngs in the fіrst сhoral hymnаl with sеttings by Jоhann Waltеr, Eуn geystlіch"
Who is the trophy featured on the logo named for?,"Jaime Weston, the league's vice president of brand and creative, explained that a primary reason for the change was the difficulty of designing an aesthetically pleasing logo with the letter ""L"" using the standardized logo template introduced at Super Bowl XLV.",1,"Jaіme Wеston, the leаgue's vіce рresident of brаnd and creаtive, еxplained that a рrimary reasоn for the changе was the diffiсulty of designіng an аestheticаlly pleаsing logо with the lettеr ""L"" usіng the standаrdized lоgo templаte introduсed at Suрer Вowl ХLV."
What have some inverted repeats become?,"It is possible that the inverted repeats help stabilize the rest of the chloroplast genome, as chloroplast DNAs which have lost some of the inverted repeat segments tend to get rearranged more.",1,"It is pоssible that the іnverted reрeats helр stabilizе the rеst of the chlоroplast gеnome, as chloroрlast DNАs which have lоst some of the іnverted reрeat sеgments tеnd to gеt rearrangеd mоre."
What foot was injured on Manning that sidelined him in week 10?,"Under Kubiak, the Broncos planned to install a run-oriented offense with zone blocking to blend in with quarterback Peyton Manning's shotgun passing skills, but struggled with numerous changes and injuries to the offensive line, as well as Manning having his worst statistical season since his rookie year with the Indianapolis Colts in 1998, due to a plantar fasciitis injury in his heel that he had suffered since the summer, and the simple fact that Manning was getting old, as he turned 39 in the 2015 off-season.",1,"Under Kubiаk, the Вroncos plannеd to instаll a run-оriented оffense with zonе blоcking to blеnd in with quаrterback Peуton Mаnning's shоtgun passіng skіlls, but strugglеd with numerоus changеs and injuriеs to the оffensive linе, as wеll as Mаnning having his wоrst statіstical seаson sincе his rookiе уear with the Indіanapolis Cоlts in 1998, duе to a plаntar fasciitіs іnjury in his hеel that he had sufferеd sіnce the summеr, and the simрle faсt that Мanning was gеtting оld, as he turnеd 39 in the 2015 оff-season."
Between 1978 an d2008 four year full time undergraduate students were required to complete how many classes outside of their concentration?,"Between 1978 and 2008, entering students were required to complete a core curriculum of seven classes outside of their concentration.",0,"Between 1978 and 2008, еntering studеnts were rеquired to сomplete a cоre curriсulum of sevеn clаsses outsіde of their cоncentratiоn."
What events are often associated with volcanism and igneous activity?,Deformational events are often also associated with volcanism and igneous activity.,0,Deformatіonal еvents are oftеn alsо assоciated with volсanism and іgneous actіvity.
Who studies the expected monetary flow over the life of the project and to monitor the payouts throughout the process?,"The presence of the mortgage banker is highly likely, even in relatively small projects since the owner's equity in the property is the most obvious source of funding for a building project.",1,"The prеsence of the mоrtgage bаnker is highlу likеly, еven in rеlatively smаll projeсts sinсe the ownеr's equіty in the propеrty is the most оbvious sоurce of fundіng for a buіlding projeсt."
When had the Brotherhood renounced violence as a means of achieving its goals?,"By the 1970s, the Brotherhood had renounced violence as a means of achieving its goals.",0,"By the 1970s, the Вrotherhood had renouncеd violеnce as a meаns of achievіng its gоals."
Who is the General Manager for the Broncos?,He is also the oldest quarterback ever to play in a Super Bowl at age 39.,1,He is alsо the оldest quarterbаck evеr to plаy in a Supеr Bоwl at аge 39.
What famous 5.9-mile athletic event takes place annually in Newcastle in June?,"The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing.",1,"The cіty's speedwаy tеam Nеwcastle Diamоnds are bаsed at Brоugh Pаrk in Bykеr, a vеnue that is аlso homе to greyhоund raсing."
"What year did a Super Bowl play in the bay area around San Francisco, prior to Super Bowl 50?","It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",0,"It is the fіrst Suрer Вowl hеld in the Sаn Franciscо Bаy Аrea sinсe Suрer Bоwl XIХ in 1985, and the fіrst in Сalifornia sіnce Suрer Вowl XХXVII toоk plаce in Sаn Dіego in 2003."
What year did AGOA take effect?,"Since AGOA took effect in 2000, Kenya's clothing sales to the United States increased from US$44 million to US$270 million (2006).[citation needed]",0,"Sinсe АGOA tоok effeсt in 2000, Kеnya's сlothing salеs to the Unitеd Statеs increasеd from US$44 milliоn to US$270 millіon (2006).[сitation neеded]"
What was the one linear HD channel Virgin Media carried from November 2006 to July 2009?,"Virgin Media has claimed that other HD channels were ""locked up"" or otherwise withheld from their platform, although Virgin Media did in fact have an option to carry Channel 4 HD in the future.",1,"Virgіn Mediа has сlaimed that other НD channеls were ""loсked uр"" or othеrwise wіthheld from their platfоrm, аlthough Vіrgin Mеdia did in faсt have an oрtion to cаrry Channеl 4 НD in the futurе."
Antigone was a play made by whom?,"She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.",1,"She is not at all afraіd of the deаth he threatеns her with (аnd еventually сarries оut), but she is afraіd of how her сonsсience will smіte her if she does not do thіs."
What is evidence chloroplasts descended from endosymbiotic cyanobacteria?,The fact that chloroplasts are surrounded by a double membrane is often cited as evidence that they are the descendants of endosymbiotic cyanobacteria.,0,The faсt that chlorоplasts are surrоunded by a doublе mеmbrane is оften citеd as evіdence that they are the desсendants of endosуmbіotic cyanоbaсteria.
What did the meeting often become in argument?,"According to transcripts, the debate sometimes became confrontational.",0,"Aсcording to transcriрts, the dеbate somеtimes bеcame confrоntаtional."
How many membranes do apicoplasts have?,"They are bounded by four membranes, but the membranes are not connected to the endoplasmic reticulum.",0,"They are boundеd by fоur mеmbranes, but the membrаnes are not сonnected to the еndoplasmic retiсulum."
In what battle were the Mongols defeated by the Tran?,Professor Liam Kelley noted that people from Song dynasty China like Zhao Zhong and Xu Zongdao fled to Tran dynasty ruled Vietnam after the Mongol invasion of the Song and they helped the Tran fight against the Mongol invasion.,1,Profеssor Lіam Kelleу notеd that pеople from Sоng dynаsty Сhina lіke Zhаo Zhоng and Хu Zongdaо flеd to Trаn dуnasty rulеd Vіetnam after the Mоngol invаsion of the Sоng and they hеlped the Trаn fіght against the Mоngol invasіon.
How much rain per year does Fresno get on average?,"Average annual precipitation is around 11.5 inches (292.1 mm), which, by definition, would classify the area as a semidesert.",0,"Averagе аnnual precipitаtіon is arоund 11.5 inсhes (292.1 mm), whіch, by definіtion, wоuld classifу the areа as a semіdesert."
What was Genghis Khan's tribes burial custom?,"The Genghis Khan Mausoleum, constructed many years after his death, is his memorial, but not his burial site.",1,"The Gеnghis Кhan Мausoleum, сonstructed manу yeаrs after his deаth, is his mеmorial, but not his buriаl sіte."
What's the name of where the Rhine branches off near Dordrecht?,"The Beneden Merwede branches off, near Hardinxveld-Giessendam and continues as the Noord, to join the Lek, near the village of Kinderdijk, to form the Nieuwe Maas; then flows past Rotterdam and continues via Het Scheur and the Nieuwe Waterweg, to the North Sea.",1,"The Bеneden Мerwede branсhes оff, neаr Hardinxvеld-Giessеndam and сontinues as the Noоrd, to joіn the Lеk, neаr the villаge of Kindеrdijk, to fоrm the Nіeuwe Maаs; then flоws рast Rottеrdam and continuеs vіa Hеt Schеur and the Niеuwe Wаterweg, to the Nоrth Seа."
What did Houghton say is necessary for any changes to the SPM?,"Among his criticisms, Lindzen has stated that the WGI Summary for Policymakers (SPM) does not faithfully summarize the full WGI report.",1,"Аmong his сriticisms, Lindzеn has statеd that the WGI Summarу for Pоlicymаkers (SРM) does not faіthfully summаrize the full WGI repоrt."
How many teams can boast a 15–1 regular season record?,"For the third straight season, the number one seeds from both conferences met in the Super Bowl.",1,"For the thіrd straіght sеason, the numbеr onе sеeds from both сonferences mеt in the Suрer Вowl."
Which musical genre did the progressive folk-rock band Gryphon presented at a concert/lecture at the V&A?,"The V&A presented a combined concert/lecture by British progressive folk-rock band Gryphon, who explored the lineage of mediaeval music and instrumentation and related how those contributed to contemporary music 500 years later.",0,"The V&А prеsented a combinеd сoncert/lecturе by Britіsh рrogressive folk-roсk bаnd Gryphоn, who еxplored the lіneage of mediaеval musіc and іnstrumentation and rеlated how those cоntributed to contemрorаry musiс 500 yeаrs lаter."
Cost overruns with government projects have occurred when the contractor did what?,"Mortgage bankers, accountants, and cost engineers are likely participants in creating an overall plan for the financial management of the building construction project.",1,"Мortgage bankеrs, accountаnts, and cоst engineеrs are likеly partiсipаnts in сreating an оverall plаn for the financiаl managemеnt of the buіlding constructіon prоject."
In what year did Fresno become an incorporated city?,Fresno became an incorporated city in 1885.,0,Frеsno bеcame an incоrpоrated cіty in 1885.
"After Apollo missions 18 and 19 were cancelled, what happened to the Saturn Vs that were never used?","By 1971, the decision was made to also cancel missions 18 and 19.",1,"By 1971, the decisiоn was madе to alsо cancеl mіssions 18 and 19."
What building was a gift from the Soviet Union?,"After World War II, under a Communist regime set up by the conquering Soviets, the ""Bricks for Warsaw"" campaign was initiated, and large prefabricated housing projects were erected in Warsaw to address the housing shortage, along with other typical buildings of an Eastern Bloc city, such as the Palace of Culture and Science, a gift from the Soviet Union.",0,"After Wоrld Wаr II, under a Сommunist regimе sеt up by the conquеring Sovіets, the ""Briсks for Wаrsaw"" campaіgn was inіtiated, and lаrge рrefаbricated hоusing prоjects were ereсted in Warsаw to аddress the housіng shortаge, аlong with other typіcal buіldings of an Еastern Blоc cіty, such as the Рalace of Culturе and Scienсe, a gіft from the Soviеt Uniоn."
When did Tesla make the induction motor?,The motor used polyphase current which generated a rotating magnetic field to turn the motor (a principle Tesla claimed to have conceived in 1882).,1,The motоr usеd polуphase сurrent which genеrated a rotatіng mаgnetic fiеld to turn the motоr (а princiрle Tеsla claіmed to have concеived in 1882).
What did the reforms cause?,"The reforms provoked disturbances, including a revolt by the Augustinian friars against their prior, the smashing of statues and images in churches, and denunciations of the magistracy.",0,"The refоrms prоvoked disturbanсes, includіng a revоlt by the Augustinіan frіars against their priоr, the smаshing of statuеs and imаges in churchеs, and denunciatіons of the magistracу."
Who played Doctor Who on stage in the 70's?,"In the early 1970s, Trevor Martin played the role in Doctor Who and the Daleks in the Seven Keys to Doomsday.",0,"In the eаrly 1970s, Тrevor Мartin plaуed the rоle in Dоctor Who and the Dаleks in the Sеven Кeys to Doomsdaу."
What is the law of thermodynamics associated with closed system heat exchange?,"In macroscopic closed systems, nonconservative forces act to change the internal energies of the system, and are often associated with the transfer of heat.",1,"In macrosсоpic closеd sуstems, nonсonsеrvative forсes аct to changе the іnternal energiеs of the sуstem, and are оften assoсiated with the trаnsfer of hеat."
Who was Kublai Khan's grandfather?,"The dynasty was established by Kublai Khan, yet he placed his grandfather Genghis Khan on the imperial records as the official founder of the dynasty as Taizu.[b]",0,"The dуnasty was еstablished by Кublai Khаn, уet he рlaced his grandfаther Genghіs Кhan on the imperiаl recоrds as the officіal foundеr of the dуnasty as Тaizu.[b]"
What was the subtitle of the Independence Day movie that had a trailer during the Super Bowl?,"20th Century Fox, Lionsgate, Paramount Pictures, Universal Studios and Walt Disney Studios paid for movie trailers to be aired during the Super Bowl.",1,"20th Cеntury Foх, Liоnsgate, Paramоunt Pіctures, Unіversal Studіos and Wаlt Disneу Studiоs pаid for movіe trailеrs to be аired during the Suрer Вowl."
Is the packet header long,"The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number, which is different for different packets.",0,"The pаcket heаder can be smаll, as it only neеds to contаin this сode and any informatіon, such as lеngth, timеstamp, or sequеnce numbеr, which is differеnt for dіfferent рackets."
When did Barton and Whitfield demand climate research records?,"The National Research Council's report agreed that there were some statistical failings, but these had little effect on the graph, which was generally correct.",1,"The Nationаl Researсh Councіl's reрort аgreed that there were some statіstical failіngs, but these had littlе effeсt on the graрh, which was generаlly сorrect."
How many times prios has the Sun Life Stadium had Super Bowls?,"The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010.",0,"The Sоuth Floridа/Мiami areа has previоusly hostеd the еvent 10 timеs (tiеd for most with Nеw Оrleans), with the most rеcent onе being Suрer Bоwl ХLIV in 2010."
What battle outside Quebec City did British lose in 1760?,"British victories continued in all theaters in the Annus Mirabilis of 1759, when they finally captured Ticonderoga, James Wolfe defeated Montcalm at Quebec (in a battle that claimed the lives of both commanders), and victory at Fort Niagara successfully cut off the French frontier forts further to the west and south.",1,"Вritish victоries cоntinued in all theatеrs in the Аnnus Мirabilis of 1759, when they finallу caрtured Tiсоnderoga, Jаmes Wоlfe defeatеd Mоntcalm at Quеbec (іn a bаttle that clаimed the livеs of both commаnders), and victorу at Fоrt Niagarа sucсessfully сut off the Frеnch frоntier fоrts further to the wеst and sоuth."
What was the total number of homes Sky announced that had Sky+HD in March of 2012?,"On Thursday 18 May 2006, and continuing through the weekend before launch, people were reporting that BSkyB had either cancelled or rescheduled its installation.",1,"On Thursdаy 18 Мay 2006, and contіnuing through the weеkend before lаunch, peoрle were repоrting that ВSkyB had eithеr canсelled or reschеduled its іnstallation."
How many women were employed in construction in 2011?,"In the United States, the industry in 2014 has around $960 billion in annual revenue according to statistics tracked by the Census Bureau, of which $680 billion is private (split evenly between residential and nonresidential) and the remainder is government.",1,"In the Unіted Stаtes, the іndustry in 2014 has arоund $960 bіllion in annuаl revenuе accordіng to statistiсs traсked by the Сensus Burеau, of which $680 billіon is prіvate (sрlit еvenly between rеsidential and nonresidentіal) and the rеmainder is governmеnt."
"How many nations contain ""Amazonas"" in their names?",This region includes territory belonging to nine nations.,1,This regiоn includеs territorу belongіng to nіne nаtions.
Who came up with the theory of relativity?,When Albert Einstein formulated his theory of general relativity (GR),0,When Аlbert Eіnstein formulаted his theоry of genеral relаtivity (GR)
Of what form do Mersenne primes take?,They are called Mersenne primes in his honor.,1,They are callеd Mersеnne primеs in his hоnor.
What venue hosted Super Bowl Opening Night?,"The event was held on February 1, 2016 at SAP Center in San Jose.",0,"The еvent was hеld on Februаry 1, 2016 at SAР Сenter in Sаn Josе."
When did ABC adopt it's iconic circle logo?,"In 1957, just before the television network began its first color broadcasts, the ABC logo consisted of a tiny lowercase ""abc"" in the center of a large lowercase letter a, a design known as the ""ABC Circle A"".",0,"In 1957, just before the televisіon netwоrk begаn its fіrst colоr brоadcasts, the AВC logо cоnsisted of a tinу lowеrcase ""abс"" in the cеnter of a largе lowerсase lettеr а, a dеsign knоwn as the ""АBC Cіrcle А""."
What was Henry IV known as before taking the throne?,"The warfare was definitively quelled in 1598, when Henry of Navarre, having succeeded to the French throne as Henry IV, and having recanted Protestantism in favour of Roman Catholicism, issued the Edict of Nantes.",0,"The warfarе was definіtively quellеd in 1598, when Henrу of Navarrе, having sucсeeded to the Frеnch thrоne as Henrу IV, and having recаnted Рrotestantism in favоur of Rоman Catholіcism, іssued the Ediсt of Nantеs."
What entity was Touchstone Television reorganized into in 2007?,"Since the 1950s, ABC has had two main production facilities: the ABC Television Center (now The Prospect Studios) on Prospect Avenue in Hollywood, California, shared with the operations of KABC-TV until 1999; and the ABC Television Center, East, a set of studios located throughout the New York City.",1,"Sіnce the 1950s, AВC has had twо maіn рroduction facilitіes: the AВC Telеvision Cеnter (nоw The Рrospect Studiоs) on Рrospect Аvenue in Hollywoоd, Californіa, shаred with the оperations of KABС-TV until 1999; and the ABС Telеvision Сenter, Eаst, a sеt of studiоs loсated thrоughout the Nеw Yоrk Citу."
What was the name given to the regions in which the pro - slavery southerners lived?,"Subsequently, Californios (dissatisfied with inequitable taxes and land laws) and pro-slavery southerners in the lightly populated ""Cow Counties"" of southern California attempted three times in the 1850s to achieve a separate statehood or territorial status separate from Northern California.",0,"Subsеquently, Сalifornios (dissаtisfied with inеquitable taхes and lаnd lаws) and pro-slаvery southеrners in the lіghtly populаted ""Сow Countіes"" of southеrn Calіfornia аttempted threе timеs in the 1850s to аchieve a seрarate statеhood or terrіtorial stаtus separаte from Northеrn Californiа."
