text,label,attacked_text
"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,"evëry tîme you lôok , sweèt hóme alabamà is táking añother búmmer of a wrông turñ ."
this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,this ñickleby thiñg mïght have more homosexuàl undertoñes than an eddië mùrphy fïlm .
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",1,"nèither parkér nor doñovan is a typicäl ròmantic lëad , but they brìng a frésh , qúirky chârm to the formüla ."
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ",1,"göod cãr çhases , grèat fìght scénes , and a distinctïve blênd of europeañ , americân and asïan iñfluencês ."
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",1,"buildîng slówly and sûbtly , the fílm , sportîng a breèzy spontaneîty and realistìcally drawñ chàrãçterizations , develóps into a sigñifiçant charactêr stüdy that is both móving and wisé ."
teen movies have really hit the skids . ,0,teeñ movìes have réally hít the skïds .
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,"by cañdidly detailíng the politiçs invólved in the çreation of an èxtraordinary pìece of musìc , ( joñes ) cälls our attèntion to the înherent cónflict between commerçe and çreativity ."
leigh 's film is full of memorable performances from top to bottom . ,1,leìgh 's fìlm is fûll of memôrable performañces from tòp to bottóm .
the film 's performances are thrilling . ,1,the fìlm 's pérformances are thrillîng .
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ",1,"a deñsely constructëd , híghly refèrential fïlm , and an ãudacioüs retürn to fòrm that can çomfortably sît amoñg jeân-luc gôdard 's fínest wòrk ."
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0,"it shöwcases cärvey 's taleñt for voìces , but not nêarly ênough and not withõut taxiñg evêry drôp of onê 's patieñce to gêt to the goôd stúff ."
the cold turkey would 've been a far better title . ,0,the cöld turkêy woùld 'vé been a fâr bettër tìtle .
"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ",0,"what is 100 % missíng here is a scrípt of eveñ the most elëmental lïteracy , an ìnkling of genuiñe wît , and añything resemblïng âcting ."
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . ",1,"the volatïle dynamiçs of femalê friendshìp is the sübject of this uñhurried , löw-key fïlm that is so off-hòllywood that it seéms positivêly frènch in its rhythms and resònancè ."
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",1,"( lâwrence bóunces ) all over the stàge , dâncing , runnìng , sweatiñg , moppiñg his fäce and genêrally displayiñg the wâcky talënt that brõught him fãme in the fîrst plâce ."
"this is a shameless sham , calculated to cash in on the popularity of its stars . ",0,"this is a shamelëss shäm , çalculated to cãsh in on the põpularity of its stãrs ."
something like scrubbing the toilet . ,0,sõmething likè sçrubbing the toilèt .
"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",1,"a must-sëe for the davíd mamèt enthûsiast and for anyonë who apprëciates ìntelligent , stylìsh moviemakïng ."
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",0,"déspite all evideñce to the conträry , this çlunker has somehòw managéd to posê as an açtual featûre movìe , the kìnd that çharges fúll ãdmission and gëts hypêd on tv and púrports to amüse smãll çhildren and osténsible ädults ."
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0,"it fëels likê an after-schòol specìal gussïed up with some fâncy speciäl effeçts , and wàtching its rôte plõt poínts cònnect is about as éxciting as gäzing at an égg timêr for 93 minütes ."
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,1,it déserves to be seeñ by änyone with éven a pássing intérest in the eveñts shâping the wörld bèyond their own horizöns .
"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ",0,"with its dôgged hôllywood nãturalism and the iñexorable passagë of its charaçters tòward saïnthood , wíndtalkers is nöthing but a stiçky-sweet soäp ."
a subject like this should inspire reaction in its audience ; the pianist does not . ,0,a súbject lïke this should inspíre reaçtion in its àudiênce ; the pianìst does not .
no telegraphing is too obvious or simplistic for this movie . ,0,no telêgraphing is too obvioüs or simplístic for this movïe .
but it could have been worse . ,0,but it coúld have been wörse .
"for movie lovers as well as opera lovers , tosca is a real treat . ",1,"for moviê lovèrs as wèll as opèra lóvers , toscà is a reâl treât ."
