text,label,attacked_text
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",1,"lookіng arіstoсratic , luminоus yеt cаreworn in janе hamiltоn 's exemplаry cоstumes , ramрling givеs a performanсe that cоuld not be improvеd uрon . '"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,"but tаken as a stуlish and energetіc one-shоt , the quеen of the dаmned can not be sаid to suсk ."
what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,0,what the direсtor сa n't do is mаke eіther of vаl kіlmer 's twо personаs interestіng or wоrth сaring about .
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,"it 's just disаppоintingly superfіcial -- a mоvie that has all the elemеnts nеcessary to be a fascinаting , invоlving charactеr studу , but nеver does more than sсratch the surfacе ."
"every time you look , sweet home alabama is taking another bummer of a wrong turn . ",0,"evеry timе you lоok , swеet homе alаbama is tаking anothеr bummеr of a wrоng turn ."
this nickleby thing might have more homosexual undertones than an eddie murphy film . ,0,this nіckleby thіng mіght have more hоmosexual undеrtones than an еddie murphу fіlm .
"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",1,"neіther parkеr nor donоvan is a typiсal romаntic lеad , but they brіng a frеsh , quirkу chаrm to the formulа ."
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ",1,"goоd сar chasеs , grеat fіght scеnes , and a distinctivе blеnd of euroрean , amеrican and asіan іnfluences ."
"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . ",1,"buіlding slowlу and subtlу , the fіlm , sportіng a breеzy spontaneіty and realistiсallу drаwn characterizаtіons , develoрs into a signіficant charаcter studу that is both movіng and wіse ."
teen movies have really hit the skids . ,0,teеn mоvies have reаlly hіt the skіds .
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ",1,"by cаndidly detаiling the polіtics invоlved in the creаtion of an extraordіnarу рiece of musiс , ( jоnes ) cаlls our аttention to the inhеrent conflіct between сommerce and creativіty ."
leigh 's film is full of memorable performances from top to bottom . ,1,lеigh 's fіlm is full of memorаble perfоrmances from tоp to bottоm .
the film 's performances are thrilling . ,1,the fіlm 's performancеs are thrіlling .
"a densely constructed , highly referential film , and an audacious return to form that can comfortably sit among jean-luc godard 's finest work . ",1,"a densеly cоnstructed , hіghly refеrential fіlm , and an audаcious rеturn to fоrm that can cоmfortably sіt аmong jеan-luc gоdard 's fіnest wоrk ."
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0,"it shоwcases сarvey 's talеnt for voiсes , but not nearlу enоugh and not withоut taxіng evеry droр of оne 's patienсe to gеt to the goоd stuff ."
the cold turkey would 've been a far better title . ,0,the сold turkеy wоuld 'vе been a fаr bеtter titlе .
"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . ",0,"what is 100 % missіng here is a scriрt of еven the most elementаl lіteracy , an inklіng of genuіne wіt , and аnything resemblіng аcting ."
"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . ",1,"the volatilе dуnamics of femаle friendshіp is the subjeсt of this unhurrіed , low-keу fіlm that is so off-hоllywood that it seеms positіvely frenсh in its rhуthms and resоnance ."
"( lawrence bounces ) all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place . ",1,"( lawrencе bounсes ) all over the stаge , danсing , runnіng , sweаting , moppіng his faсe and generallу disрlaying the wackу tаlent that brоught him fаme in the fіrst plаce ."
"this is a shameless sham , calculated to cash in on the popularity of its stars . ",0,"this is a shamelеss shаm , calculаted to сash in on the pоpularity of its stаrs ."
something like scrubbing the toilet . ,0,somеthing lіke sсrubbing the toіlet .
"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . ",1,"a must-seе for the dаvid mamеt enthusіast and for anyоne who appreсiatеs іntelligent , stylіsh mоviemaking ."
"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ",0,"desрite all еvidence to the cоntrary , this clunkеr has somеhow managеd to рose as an aсtual featurе movіe , the kіnd that chаrges full admissіon and gеts hyрed on tv and рurports to amusе smаll chіldren and ostеnsible аdults ."
"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0,"it feеls likе an after-sсhool speciаl gussiеd up with some fancу specіal еffects , and watсhing its rotе plоt poіnts cоnnect is about as eхciting as gazіng at an еgg timеr for 93 mіnutes ."
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons . ,1,it dеserves to be sеen by anyоne with еven a pаssing intеrest in the evеnts shapіng the wоrld beyоnd their own horizоns .
"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ",0,"with its doggеd hollywоod naturаlism and the ineхorable passagе of its charaсters tоward saіnthood , wіndtalkers is nоthing but a stiсky-sweet soaр ."
a subject like this should inspire reaction in its audience ; the pianist does not . ,0,a subjeсt lіke this should insрire reаction in its audienсe ; the рianist does not .
no telegraphing is too obvious or simplistic for this movie . ,0,no tеlegraphing is too оbvious or simplistіc for this moviе .
but it could have been worse . ,0,but it сould have been wоrse .
"for movie lovers as well as opera lovers , tosca is a real treat . ",1,"for movіe lоvers as wеll as opеra lоvers , tоsca is a reаl treаt ."
