question,text,label,attacked_text
Which measure must be adopted when there is a choice between several?,"The principle of proportionality is also recognised in Article 5 of the EC Treaty, stating that ""any action by the Community shall not go beyond what is necessary to achieve the objectives of this Treaty"".",1,"The рrinciple of proportionãlïty is alsô rëcognised in Artîcle 5 of the ЕC Treáty, statïng that ""ány actіon by the Сommunity shаll not gò beуond what is ñecessary to achiеve the õbjectives of this Treäty""."
What did Luther use the hymn to encourage colleagues to do?,"""From depths of woe I cry to you"") in 1523 as a hymnic version of Psalm 130 and sent it as a sample to encourage evangelical colleagues to write psalm-hymns for use in German worship.",0,"""Frоm dèpths of wõe I сry to yoù"") in 1523 as a hymnîc versiоn of Psаlm 130 and sеnt it as a sämple to encоurage evàñgelical colleaguеs to writè psalm-hуmns for usè in Germãn wôrship."
As of what year were 10000 horsepower engines available?,"The atmospheric engines of Newcomen and Watt were large compared to the amount of power they produced, but high pressure steam engines were light enough to be applied to vehicles such as traction engines and the railway locomotives.",1,"The atmospheriç enginеs of Newcomеn and Wаtt were lаrge cömpared to the amoûnt of pоwer they рroduced, but hіgh pressuré stéam enginës were líght enoügh to be àpplied to vеhicles such as tractiоn engіnes and the ràilway locоmotives."
How many plant species are of interest to society and manufacturers exist in the amazon rainforest?,"The biodiversity of plant species is the highest on Earth with one 2001 study finding a quarter square kilometer (62 acres) of Ecuadorian rainforest supports more than 1,100 tree species.",1,"The bíodiversity of plañt specіes is the hіghest on Eãrth with oñe 2001 stûdy findіng a quаrter squаre kilomëter (62 aсres) of Ecuàdorïan rаinforest supрorts more than 1,100 treê speсies."
Which Australian TV station has run Doctor Who since 1965?,"In Australia, the show has had a strong fan base since its inception, having been exclusively first run by the Australian Broadcasting Corporation (ABC) since January 1965.",0,"In Australía, the shоw has had a strоng fаn bаse sincе its inceptіon, having been exclusïvely fіrst run by the Àustralian Broаdcasting Corporatіоn (АBC) sincê Jañuary 1965."
Which monarchs was the Victoria and Albert Museum named after?,It was founded in 1852 and named after Queen Victoria and Prince Albert.,0,It was foundеd in 1852 and nâmed after Queeñ Victоria and Princè Albêrt.
When is the Warsaw Gallery Weekend held?,"Zachęta National Gallery of Art, the oldest exhibition site in Warsaw, with a tradition stretching back to the mid-19th century organises exhibitions of modern art by Polish and international artists and promotes art in many other ways.",1,"Zachętâ Nãtional Gâllery of Аrt, the oldеst ëxhibition sitе in Warsâw, with a tradіtion stretçhing baçk to the mіd-19th centurу orgañises éxhibitions of mоdern àrt by Pölish and internatіonal artіsts and prоmotes ãrt in mañy other wаys."
What bus company in Newcastle provides the majority of services south of the river?,"Go-Ahead operates from Eldon Square Bus Station, providing the majority of services south of the river in Gateshead, South Tyneside, Sunderland, and County Durham.",0,"Go-Aheаd ôperates from Êldon Squarе Bùs Statiоn, prоviding the majõrity of sеrvices sõuth of the rivеr in Gatèshead, Sоuth Tynesіde, Sunderlаnd, and Сounty Dúrham."
"Near Chur, which direction does the Rhine turn?",The river makes a distinctive turn to the north near Chur.,0,The rivеr makеs a distinсtive turn to the nõrth neär Çhur.
"Other than its main central  business district, where are the majority of San Diego's business districts located?",Most of these districts are located in Northern San Diego and some within North County regions.,0,Most of these distrícts are lòcated in Northеrn Sañ Diegó and some withìn Ñorth Couñty regiоns.
Where did the Huguenots land in New York originally?,"It is said that they landed on the coastline peninsula of Davenports Neck called ""Bauffet's Point"" after traveling from England where they had previously taken refuge on account of religious persecution, four years before the revocation of the Edict of Nantes.",0,"It is sáid that they landéd on the coastlinе рeninsula of Davеnports Nеck càlled ""Bаuffet's Póint"" after travêling from Еngland where they had previоusly táken refüge on acсount of relîgious persécutioñ, foúr yeаrs before the revоcation of the Ediçt of Nantеs."
"Who was one man who joined hands and said ""Lord of the Church, we are united in Thee...?""","With the words, ""Lord of the Church, we are united in Thee, in Thy Church and now in The United Methodist Church"" the new denomination was given birth by the two churches that had distinguished histories and influential ministries in various parts of the world.",1,"With the wоrds, ""Lоrd of the Churсh, we are unitèd in Theé, in Thy Churçh and now in The Uñited Мethodist Churсh"" the nеw denоmination was gîven bírth by the twо сhurches that had distinguishеd hìstories and influеntial ministrïes in vârious pârts of the wôrld."
What is the scale used to measure the strength of hurricanes called?,"The city has only received one direct hit from a hurricane since 1871; however, Jacksonville has experienced hurricane or near-hurricane conditions more than a dozen times due to storms crossing the state from the Gulf of Mexico to the Atlantic Ocean, or passing to the north or south in the Atlantic and brushing past the area.",1,"The çity has only receіved onе dіrect hіt from a hurricañe sinсe 1871; howëver, Jacksonvіlle has éxpèrienced hurricanе or nëar-húrricane coñdïtions more than a dozèn timès dûe to stоrms сrossing the statе from the Gûlf of Mèxico to the Atlantіc Òcean, or passіng to the ñorth or sоuth in the Atlаntic and brushіng рast the arеa."
What words are inscribed on the mace of parliament?,"In front of the Presiding Officers' desk is the parliamentary mace, which is made from silver and inlaid with gold panned from Scottish rivers and inscribed with the words: Wisdom, Compassion, Justice and Integrity.",0,"In frоnt of the Presidіng Officеrs' dësk is the рarliаmentary macе, which is madë from silvеr and inlaìd with gоld рanned from Sсottish rívers and ínscribed with the wоrds: Wísdom, Compassiôn, Justíce and Integritу."
"What does it mean when currencies are left to ""float?""","The US abandoned the Gold Exchange Standard whereby the value of the dollar had been pegged to the price of gold and all other currencies were pegged to the dollar, whose value was left to ""float"" (rise and fall according to market demand).",0,"The US аbandoned the Góld Eхchange Standаrd whеreby the valûe of the dоllar had been pëgged to the pricê of göld and all other currеncies were peggëd to the dollаr, whоse vаlue was lèft to ""flоat"" (risе and fаll accordiñg to mаrket demañd)."
What type of protest falls under civil disobedience without aggression?,"In reviewing the voluminous literature on the subject, the student of civil disobedience rapidly finds himself surrounded by a maze of semantical problems and grammatical niceties.",1,"In rеviewing the volumіnous litеrature on the subjеct, the studеnt of çivil disobedіenсe rapidlу fіnds himself surroundеd by a mаze of sеmantical problеms and grаmmatical nicеties."
What event was blamed on the introduction of mnemiopsis into The Black Sea?,"The situation was aggravated by other factors, such as over-fishing and long-term environmental changes that promoted the growth of the Mnemiopsis population.",1,"The sіtuation was äggravated by other factôrs, such as ôver-fishing and lоng-term environmeñtãl сhanges that рromoted the grówth of the Mnemioрsis popúlation."
At what point in the day was the couple married?,"On the evening of the same day, the couple was married by Bugenhagen.",0,"On the evеning of the same dáy, the çouple was marriéd by Bügenhagen."
Where do a majority of consultant pharmacists tend to work?,"This trend may be gradually reversing as consultant pharmacists begin to work directly with patients, primarily because many elderly people are now taking numerous medications but continue to live outside of institutional settings.",1,"This trénd mаy be gradùally reversîng as сonsultant pharmaçists bègin to wõrk direçtly with рatients, prïmarily because mаny eldêrly peoplé are now täking numerоus mеdications but сontinue to lіve outsidé of instіtutional settіngs."
Where are Jersey and Guernsey,The customary law of Normandy was developed between the 10th and 13th centuries and survives today through the legal systems of Jersey and Guernsey in the Channel Islands.,0,The cústomary láw of Normаndy was devеloped between the 10th and 13th сenturies and survivеs tóday through the legаl systêms of Jersëy and Guernseу in the Çhannel Ïslands.
When did Doctor Who win an award for Best Drama Series?,"In 2011, Matt Smith became the first Doctor to be nominated for a BAFTA Television Award for Best Actor and in 2016, Michelle Gomez became the first female to receive a BAFTA nomination for the series, getting a Best Supporting Actress nomination for her work as Missy.",1,"In 2011, Mâtt Smіth becаme the fіrst Dоctor to be nominatеd for a BAFTÃ Televisiòn Awаrd for Bêst Actоr and in 2016, Michеlle Gomèz becаme the fîrst femãle to receíve a BAFTÄ nomіnation for the serіes, gettiñg a Bést Supportîng Açtress nominãtiön for her wоrk as Мissy."
Who filed an objection to the BBC using the blue police box in Doctor Who merchandise?,"In 1996, the BBC applied for a trade mark to use the TARDIS' blue police box design in merchandising associated with Doctor Who.",1,"In 1996, the BВC appliéd for a träde mаrk to ûse the ТARDIS' bluê polіce bоx desigñ in merchañdisiñg assocíated with Dоctor Whо."
In what borough is there a neighborhood called Huguenot?,"A small group of Huguenots also settled on the south shore of Staten Island along the New York Harbor, for which the current neighborhood of Huguenot was named.",0,"A smаll gróup of Huguеnots àlso sеttled on the sоuth shоre of Statеn Islаnd alòng the Ñew Yоrk Hаrbor, for which the сurrent neîghborhood of Huguеnot was nãmed."
Who painted the retable of St. George that is in the V&A collection?,"Also on loan to the museum, from Her Majesty the Queen Elizabeth II, are the Raphael Cartoons: the seven surviving (there were ten) full scale designs for tapestries in the Sistine Chapel, of the lives of Peter and Paul from the Gospels and the Acts of the Apostles.",1,"Alsó on loаn to the müseum, from Her Májesty the Queên Elïzabeth II, are the Ràphael Çartoons: the sеven surviviñg (thеre were tеn) fùll scalé desigñs for tapéstries in the Sіstine Chaрel, of the líves of Pëter and Рaul from the Gosрels and the Ácts of the Apostlеs."
What did Johann Eck call Luther?,"The theologian Johann Eck, however, was determined to expose Luther's doctrine in a public forum.",1,"The theologіan Johаnn Eсk, howevèr, was dеtermined to exposë Lüther's doctrіne in a publiç fоrum."
What remote control vehicle did he make?,"He also built a wireless controlled boat, one of the first ever exhibited.",0,"He alsö buіlt a wireléss coñtrolled bôat, оne of the fïrst еver exhibîted."
What television specials did ABC acquire the rights to in 2000?,"Since 2000, ABC has also owned the television rights to most of the Peanuts television specials, having acquired the broadcast rights from CBS, which originated the specials in 1965 with the debut of A Charlie Brown Christmas (other Peanuts specials broadcast annually by ABC, including A Charlie Brown Christmas, include It's the Great Pumpkin, Charlie Brown and A Charlie Brown Thanksgiving).",0,"Sinçe 2000, ABÇ has alsо ówned the telêvision rіghts to most of the Pëanuts tеlevision spеcials, having acquirеd the broadсast rìghts from ÇBS, which originаted the specîals in 1965 with the dëbut of A Charlïe Brоwn Christmаs (ôther Pеanuts speciâls broadcаst annuàlly by ÃBC, includіng A Chаrlie Browñ Çhristmas, іnclude It's the Greàt Pumpkìn, Charliê Browñ and A Сharlie Вrown Thanksgiviñg)."
How was it suggested that the IPCC avoid political problems?,Other recommendations included that the panel employ a full-time staff and remove government oversight from its processes to avoid political interference.,0,Other recommeñdatiôns ìncluded that the pañel emрloy a full-tïme stаff and removê gоvernment õversight from its processеs to аvoid pôlitical intеrference.
What are cestida called?,"Velamen parallelum, which is typically less than 20 centimeters (0.66 ft) long, can move much faster in what has been described as a ""darting motion"".",1,"Velameñ parallelûm, which is tyрically lêss than 20 centіmeters (0.66 ft) lông, can mоve muсh fаster in what has been dêscribed as a ""dаrting mоtion""."
How many of the Mau Mau did Home Gaurd kill?,"The most important of these was the Swynnerton Plan, which was used to both reward loyalists and punish Mau Mau.",1,"The most іmportant of these was the Swynnertoñ Рlan, which was üsed to both rеward loyаlists and puñish Mäu Mаu."
What does connecting different Sky Q boxes enable them to do?,This allows all set top boxes in a household to share recordings and other media.,0,This аllows all sеt tоp boxеs in a hоusehold to sharе reсordings and other mеdia.
Who were special guests for the Super Bowl halftime show?,"The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively.",0,"The Supër Bôwl 50 hаlftime shоw was hêadlined by the Britіsh roçk grouр Coldplày with speciаl guеst pèrformers Beyоncé and Brunò Mãrs, who heãdlined the Suрer Вowl ХLVII and Süper Вowl ХLVIII hаlftime shоws, respectіvelу."
What other activities does the UNFCCC require the IPCC to run?,"While the preparation of the assessment reports is a major IPCC function, it also supports other activities, such as the Data Distribution Centre and the National Greenhouse Gas Inventories Programme, required under the UNFCCC.",0,"While the рrepаration of the assеssment rеports is a majоr IPCÇ functíon, it аlso suppôrts other activitiеs, such as the Datâ Distrîbution Сentre and the Nationаl Grëenhouse Gаs Inventoriеs Prográmme, requíred under the UNFCCС."
What is the example of another problem characterized by large instances that is routinely solved by SAT handlers employing efficient algorithms?,"For example, the decision problem in Presburger arithmetic has been shown not to be in P, yet algorithms have been written that solve the problem in reasonable times in most cases.",1,"For èxample, the decisiön prоblem in Presburgеr arithmetiс has been shöwn not to be in Р, yеt algoríthms have been writtеn that solvë the prоblem in rèasonable timès in most сases."
Which TFEU article defines the ordinary legislative procedure that applies for majority of EU acts?,"This means, legislation can be blocked by a majority in Parliament, a minority in the Council, and a majority in the Commission: it is harder to change EU law than stay the same.",1,"This mеans, legislatіon can be bloсked by a majôrity in Parliamènt, a minõrity in the Сouncil, and a majorіty in the Cоmmission: it is hardèr to changë ЕU lаw than staу the samе."
How many sacks did Derek Wolfe register?,each had 5½ sacks.,0,each had 5½ saсks.
What does turning sideways protect chloroplasts from?,This reduces exposure and protects them from photooxidative damage.,0,This rеduces еxposure and pròtects them from phоtоoxidative damagе.
Where was Melanchthon at the time?,"The story is based on comments made by Philipp Melanchthon, though it is thought that he was not in Wittenberg at the time.",0,"The stòry is bаsed on сomments madе by Philiрp Melanchthoñ, thоugh it is thоught that he was not in Witteñberg at the timë."
What list was Warsaw's Old Town inscribed onto in 1980?,"In 1980, Warsaw's historic Old Town was inscribed onto UNESCO's World Heritage list.",0,"In 1980, Warsаw's histôric Öld Tоwn was iñscribed оnto UNESСO's Wоrld Heritаge lìst."
When was the Special Report on Managing Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) issued?,"In addition to climate assessment reports, the IPCC is publishing Special Reports on specific topics.",1,"In additіon to сlimate assessmeñt reрorts, the IPСC is publіshing Speciâl Repõrts on speçific tоpics."
What began in 1527 when Luther introdued the new order of worship?,"Luther and his colleagues introduced the new order of worship during their visitation of the Electorate of Saxony, which began in 1527.",0,"Luthеr and his colleagües iñtroduced the nèw órder of worshíp during their visitatіon of the Elëctorate of Saxõny, which bègan in 1527."
What is the typical annual cost for an Irish private school?,"There is, however, a limited element of state assessment of private schools, because of the requirement that the state ensure that children receive a certain minimum education; Irish private schools must still work towards the Junior Certificate and the Leaving Certificate, for example.",1,"There ïs, howevér, a lîmited elemént of stаte ássessment of рrivate sсhools, because of the requirеment that the statе ensurе that сhildren reсeive a certаin minіmum educatiоn; Irіsh prìvate schôols must stіll wоrk tòwards the Juniоr Çertificâte and the Lеaving Certifiçatê, for examplë."
Why have modern Lutherans stopped using the hymn?,"Luther's hymn, adapted and expanded from an earlier German creedal hymn, gained widespread use in vernacular Lutheran liturgies as early as 1525.",1,"Luthér's hymñ, adaptéd and expаnded from an еarlier Germañ crеedal hymñ, gaiñed widëspread usе in vernaculãr Luthêran litùrgies as еarly as 1525."
What did the  fossils found in the Burgess Shale lack?,"Three additional putative species were then found in the Burgess Shale and other Canadian rocks of similar age, about 505 million years ago in the mid-Cambrian period.",1,"Thrеe additionäl putatіve speciês were then foûnd in the Bùrgess Shаle and other Canаdian rócks of similár аge, about 505 milliоn yeаrs agò in the mid-Cambrïan përiod."
Why was Polonia relegated from the country's top flight in 2013?,"They also won the country’s championship in 1946, and won the cup twice as well.",1,"They alsо won the countrу’s champіоnship in 1946, and won the çup twicе as wêll."
How many hymns of Luther were included in the Achtliederbuch?,"He supplied four of eight songs of the First Lutheran hymnal Achtliederbuch, 18 of 26 songs of the Erfurt Enchiridion, and 24 of the 32 songs in the first choral hymnal with settings by Johann Walter, Eyn geystlich",0,"He suppliеd fòur of ëight sõngs of the Fіrst Luthеran hуmnal Áchtliéderbuch, 18 of 26 sоngs of the Èrfurt Eñchiridiòn, and 24 of the 32 sоngs in the fïrst çhoral hymñal with settiñgs by Johаnn Waltеr, Eyñ gëystlich"
Who is the trophy featured on the logo named for?,"Jaime Weston, the league's vice president of brand and creative, explained that a primary reason for the change was the difficulty of designing an aesthetically pleasing logo with the letter ""L"" using the standardized logo template introduced at Super Bowl XLV.",1,"Jaіme Westoñ, the lеague's více prеsident of bránd and creаtive, explaіned that a prïmary reаson for the сhange was the difficúlty of designiñg an aësthetically pleasiñg logò with the lettêr ""L"" usіng the stándardized logó tèmplate intröduced at Supèr Bõwl ХLV."
What have some inverted repeats become?,"It is possible that the inverted repeats help stabilize the rest of the chloroplast genome, as chloroplast DNAs which have lost some of the inverted repeat segments tend to get rearranged more.",1,"It is possiblé that the invertеd repeаts helр stabilíze the rеst of the сhloroplast genomе, as çhloroplast DNАs which have lоst some of the invërted répeat segmënts tеnd to gét rearrañged mòre."
What foot was injured on Manning that sidelined him in week 10?,"Under Kubiak, the Broncos planned to install a run-oriented offense with zone blocking to blend in with quarterback Peyton Manning's shotgun passing skills, but struggled with numerous changes and injuries to the offensive line, as well as Manning having his worst statistical season since his rookie year with the Indianapolis Colts in 1998, due to a plantar fasciitis injury in his heel that he had suffered since the summer, and the simple fact that Manning was getting old, as he turned 39 in the 2015 off-season.",1,"Under Kubіak, the Brоncos plañned to înstall a run-orientеd offensе with zõne blockiñg to bleñd in with quarterbаck Peytòn Мanning's shоtgun passìng skіlls, but strugglеd with ñumerous changès and іnjuries to the offensivè linè, as wеll as Manniñg having his wоrst statístical seáson sinçe his rookíe уear with the Ïñdianapolis Çolts in 1998, duе to a plаntar fasciitîs injüry in his hеel that he had suffеred sìnce the summêr, and the simplе faсt that Manñing was gettiñg óld, as he turnèd 39 in the 2015 off-seàson."
Between 1978 an d2008 four year full time undergraduate students were required to complete how many classes outside of their concentration?,"Between 1978 and 2008, entering students were required to complete a core curriculum of seven classes outside of their concentration.",0,"Between 1978 and 2008, entèring studënts were requîred to cömplete a сore curricùlum of sevén classès oütside of their còncèñtration."
What events are often associated with volcanism and igneous activity?,Deformational events are often also associated with volcanism and igneous activity.,0,Deformationаl еvents are oftеn alsõ assocіated with volçanism and ignеous activіty.
Who studies the expected monetary flow over the life of the project and to monitor the payouts throughout the process?,"The presence of the mortgage banker is highly likely, even in relatively small projects since the owner's equity in the property is the most obvious source of funding for a building project.",1,"The presеnce of the mortgagе bañker is highlу lìkely, еven in relativêly smàll prоjects sincë the ownеr's eqüity in the propertу is the most obviòus sourcе of fundіng for a buіlding pröject."
When had the Brotherhood renounced violence as a means of achieving its goals?,"By the 1970s, the Brotherhood had renounced violence as a means of achieving its goals.",0,"By the 1970s, the Brotherhõod had renounсed violenсe as a mеans of achievіng its gоals."
Who is the General Manager for the Broncos?,He is also the oldest quarterback ever to play in a Super Bowl at age 39.,1,He is аlso the oldést quárterback éver to plãy in a Suрer Bõwl at äge 39.
What famous 5.9-mile athletic event takes place annually in Newcastle in June?,"The city's speedway team Newcastle Diamonds are based at Brough Park in Byker, a venue that is also home to greyhound racing.",1,"The citу's speedwaу teàm Nеwcastle Diamоnds are bаsed at Brоugh Рark in Bykêr, a venúe that is alsò hòme to greyhoúnd raciñg."
"What year did a Super Bowl play in the bay area around San Francisco, prior to Super Bowl 50?","It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.",0,"It is the fìrst Supér Bôwl hеld in the Sañ Franсisco Bäy Аrea sіnce Suрer Böwl XÏX in 1985, and the fírst in Calîforniä sinçe Supër Вowl XXXVIÍ toók рlace in Sаn Dïego in 2003."
What year did AGOA take effect?,"Since AGOA took effect in 2000, Kenya's clothing sales to the United States increased from US$44 million to US$270 million (2006).[citation needed]",0,"Sincе AGOА toòk effеct in 2000, Kenуa's сlothing sаles to the Uníted Stаtes increasеd from ÙS$44 milliоn to ÛS$270 mîllion (2006).[citãtion needеd]"
What was the one linear HD channel Virgin Media carried from November 2006 to July 2009?,"Virgin Media has claimed that other HD channels were ""locked up"" or otherwise withheld from their platform, although Virgin Media did in fact have an option to carry Channel 4 HD in the future.",1,"Virgіn Medîa has çlaimed that other HD channêls were ""lockеd ùp"" or ôtherwise wíthheld from their plаtform, âlthough Vіrgin Мedia did in fàct have an óption to сarry Chаnnel 4 HD in the futüre."
Antigone was a play made by whom?,"She is not at all afraid of the death he threatens her with (and eventually carries out), but she is afraid of how her conscience will smite her if she does not do this.",1,"She is not at all afraïd of the deаth he thrèatens her with (аnd eventuallу carriеs óut), but she is afraîd of how her cõnsciènce will smitе her if she does not do thіs."
What is evidence chloroplasts descended from endosymbiotic cyanobacteria?,The fact that chloroplasts are surrounded by a double membrane is often cited as evidence that they are the descendants of endosymbiotic cyanobacteria.,0,The faсt that сhloroplasts are surrоunded by a doùble membráne is ofteñ citеd as evidënce that they are the dëscendants of endosymbіоtic cyañöbacteria.
What did the meeting often become in argument?,"According to transcripts, the debate sometimes became confrontational.",0,"Accоrding to transcrіpts, the dеbate somêtimes becàme çonfrontâtíonal."
How many membranes do apicoplasts have?,"They are bounded by four membranes, but the membranes are not connected to the endoplasmic reticulum.",0,"They are boundеd by fõur membrañes, but the membrãnes are not conneсted to the endoрlasmic retículum."
In what battle were the Mongols defeated by the Tran?,Professor Liam Kelley noted that people from Song dynasty China like Zhao Zhong and Xu Zongdao fled to Tran dynasty ruled Vietnam after the Mongol invasion of the Song and they helped the Tran fight against the Mongol invasion.,1,Рrofessor Lіam Kèlley nòted that peóple from Soñg dynastу Chiña lіke Zhào Zhоng and Хu Zongdaо flëd to Trаn dyñasty rulеd Vietnаm after the Mongöl iñvasion of the Sóng and they hеlped the Trañ fîght against the Mоngol ïnvasion.
How much rain per year does Fresno get on average?,"Average annual precipitation is around 11.5 inches (292.1 mm), which, by definition, would classify the area as a semidesert.",0,"Avérage annúal preçipítation is аround 11.5 inchеs (292.1 mm), whiçh, by definitiоn, wоuld clàssify the аrea as a semidèsert."
What was Genghis Khan's tribes burial custom?,"The Genghis Khan Mausoleum, constructed many years after his death, is his memorial, but not his burial site.",1,"The Geñghis Khán Mausöleum, cоnstructed mäny yeаrs after his deаth, is his memorìal, but not his buriаl sïte."
What's the name of where the Rhine branches off near Dordrecht?,"The Beneden Merwede branches off, near Hardinxveld-Giessendam and continues as the Noord, to join the Lek, near the village of Kinderdijk, to form the Nieuwe Maas; then flows past Rotterdam and continues via Het Scheur and the Nieuwe Waterweg, to the North Sea.",1,"The Bеneden Merwéde brаnches оff, ñear Нardinхveld-Giessendam and contiñùes as the Noоrd, to jоin the Lêk, nêar the vіllage of Kindеrdijk, to fòrm the Nіeuwe Maаs; then flöws рast Rottеrdam and contіnues vià Нet Schëur and the Nieuwê Waterwеg, to the Nоrth Sëa."
What did Houghton say is necessary for any changes to the SPM?,"Among his criticisms, Lindzen has stated that the WGI Summary for Policymakers (SPM) does not faithfully summarize the full WGI report.",1,"Amoñg his crіticisms, Lindzeñ has statêd that the WGI Sûmmary for Poliçymakers (SPМ) does not faіthfully summärize the fûll WGÌ reрort."
How many teams can boast a 15–1 regular season record?,"For the third straight season, the number one seeds from both conferences met in the Super Bowl.",1,"For the thîrd straîght seasоn, the numbеr оne sеeds from both conferencеs mеt in the Supеr Bоwl."
Which musical genre did the progressive folk-rock band Gryphon presented at a concert/lecture at the V&A?,"The V&A presented a combined concert/lecture by British progressive folk-rock band Gryphon, who explored the lineage of mediaeval music and instrumentation and related how those contributed to contemporary music 500 years later.",0,"The V&Â presentеd a сombined cоncert/leсture by Вritish prоgressive folk-róck bаnd Gryрhon, who explorëd the lіneage of mediäeval mûsic and instrumentatiоn and rеlated how those contrïbuted to contempòrary músic 500 yéars lаter."
Cost overruns with government projects have occurred when the contractor did what?,"Mortgage bankers, accountants, and cost engineers are likely participants in creating an overall plan for the financial management of the building construction project.",1,"Mortgagе bañkers, accöûntants, and сost engîneers are likеly pаrtіcipants in creatiñg an överall plаn for the fiñañcial manаgement of the buіlding cónstructiõn prõject."
In what year did Fresno become an incorporated city?,Fresno became an incorporated city in 1885.,0,Frеsno bеcame an incorpоratеd çity in 1885.
"After Apollo missions 18 and 19 were cancelled, what happened to the Saturn Vs that were never used?","By 1971, the decision was made to also cancel missions 18 and 19.",1,"By 1971, the decisiön was mаde to alsо canсel missìons 18 and 19."
What building was a gift from the Soviet Union?,"After World War II, under a Communist regime set up by the conquering Soviets, the ""Bricks for Warsaw"" campaign was initiated, and large prefabricated housing projects were erected in Warsaw to address the housing shortage, along with other typical buildings of an Eastern Bloc city, such as the Palace of Culture and Science, a gift from the Soviet Union.",0,"After Wörld Wár ÎI, under a Communіst regïme sèt up by the conquerіng Sovіets, the ""Briçks for Wаrsaw"" campaìgn was initiatëd, and làrge prеfаbricated hoúsing projеcts were érected in Wãrsaw to addrеss the housіng shortаge, alòng with other typicãl buildiñgs of an Eastèrn Blоc citу, such as the Palacе of Сulture and Scienсe, a gîft from the Sovіet Uníon."
When did Tesla make the induction motor?,The motor used polyphase current which generated a rotating magnetic field to turn the motor (a principle Tesla claimed to have conceived in 1882).,1,The mötor usеd polypháse çurrent which gеnerated a rotãting mágnetic fièld to turn the mоtor (а principlе Tèsla clаimed to have concëïved in 1882).
What did the reforms cause?,"The reforms provoked disturbances, including a revolt by the Augustinian friars against their prior, the smashing of statues and images in churches, and denunciations of the magistracy.",0,"The rëforms provоked disturbаnces, iñcluding a revòlt by the Äugustinîan frìars against their priòr, the smаshing of statuеs and imagеs in churchés, and denunciаtions of the magistraçy."
Who played Doctor Who on stage in the 70's?,"In the early 1970s, Trevor Martin played the role in Doctor Who and the Daleks in the Seven Keys to Doomsday.",0,"In the earlу 1970s, Trevòr Martіn pláyed the rolê in Doсtor Who and the Dalêks in the Sеven Kеys to Doomsdaу."
What is the law of thermodynamics associated with closed system heat exchange?,"In macroscopic closed systems, nonconservative forces act to change the internal energies of the system, and are often associated with the transfer of heat.",1,"In macroscоpiс clоsed systеms, noñçonservatìve forçes аct to chаnge the internаl energìes of the systêm, and are оften assocіated with the trañsfer of hеat."
Who was Kublai Khan's grandfather?,"The dynasty was established by Kublai Khan, yet he placed his grandfather Genghis Khan on the imperial records as the official founder of the dynasty as Taizu.[b]",0,"The dуnasty was estàblished by Kublài Кhan, yеt he рlaced his grаndfather Genghís Khãn on the impêrial récords as the officìal fоunder of the dуnasty as Táizu.[b]"
What was the subtitle of the Independence Day movie that had a trailer during the Super Bowl?,"20th Century Fox, Lionsgate, Paramount Pictures, Universal Studios and Walt Disney Studios paid for movie trailers to be aired during the Super Bowl.",1,"20th Centurу Fóx, Lіonsgate, Páramount Piсtures, Unіversal Studiоs and Wаlt Disñey Studìos paіd for mоvie trаilers to be aîred during the Suрer Вowl."
Is the packet header long,"The packet header can be small, as it only needs to contain this code and any information, such as length, timestamp, or sequence number, which is different for different packets.",0,"The packët heаder can be smаll, as it only ñeeds to coñtain this còde and any iñformàtion, such as lеngth, timestаmp, or sequеnce numbеr, which is dіfferent for diffеrent рackets."
When did Barton and Whitfield demand climate research records?,"The National Research Council's report agreed that there were some statistical failings, but these had little effect on the graph, which was generally correct.",1,"The Ñational Reseârch Counçil's rеport ágreed that there were some statistîcal faіlings, but these had littlе efféct on the gräph, which was genеrally córrect."
How many times prios has the Sun Life Stadium had Super Bowls?,"The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010.",0,"The Sоuth Florida/Мiаmi arèa has prevîously hostеd the evеnt 10 tіmes (tiеd for most with Nеw Orlеans), with the most recént oné being Supеr Вowl ХLIV in 2010."
What battle outside Quebec City did British lose in 1760?,"British victories continued in all theaters in the Annus Mirabilis of 1759, when they finally captured Ticonderoga, James Wolfe defeated Montcalm at Quebec (in a battle that claimed the lives of both commanders), and victory at Fort Niagara successfully cut off the French frontier forts further to the west and south.",1,"Brìtish vìctories сontinued in all theаters in the Аnnus Mirabіlis of 1759, when they fіnally capturеd Ticöñderoga, Jámes Wòlfe deféated Moñtcalm at Quebeç (іn a battlë that claimеd the lîves of both commañders), and viçtory at Fоrt Niagära suçcessfully сut off the Frénch frontіer fоrts further to the wеst and sоuth."
What was the total number of homes Sky announced that had Sky+HD in March of 2012?,"On Thursday 18 May 2006, and continuing through the weekend before launch, people were reporting that BSkyB had either cancelled or rescheduled its installation.",1,"On Тhursday 18 Mây 2006, and сontinuing through the weèkend before laùnch, рeople were repórting that BSkуB had êither canсelled or reschedúled its instаllation."
