id,text,split
2759997,"             So, I finally got my new  urlLink Tablet PC . And I've had a lot of fun playing with it over the past 24 hours. But, even more important is the fact that I have already found so many ways that it can help me at work. Windows Journal has already proven to be an incredibly useful tool. I am a list maker. I know that's not hard for any of you who actually know me to believe.   But I can write my lists in journal and edit and update and reorder, and it keeps up with me. And the handwriting recognition is amazing. Even when I scribble - which I have been known to do - And I happen to be doing now. This post is being written in Word with the Tablet PC Input Panel in Writing Pad mode.   So, the next time I meet with a department to discuss new development on the website or building out any of our other software products, I won't be using a whiteboard or using an easel and giant post-it notes. I'll hook this baby up to a projector and save our notes and immediately send an email with the outline of what we need to build.   And as I was thinking about how much this new toy is going to help me, I realized I still have 2 other toys still in their respective boxes that I can now play with, since my project from hell is over...  Coming soon... my reviews of TiVo and XM radio.  :)             ",train
3583746,"       atleast once every winter i get deathly sick. well, this winter i was lucky, and while everyone else was hacking and sneezing and blowing their noses non stop, i was perfectly healthy. well, i'm not so lucky now. i wouldn't say that i'm deathly sick, but i am sick. watery eyes, running nose, disgusting cough, man-ish voice. i've got it all. and the day before the john mayer/maroon 5 concert! damn. oh well. i know that seeing all my favorite boys will make me feel much better.   my mom went into her office today to get some stuff done before the school year starts, and she got my schedule for me. i've got communications/broadcasting, sociology/psychology, AP english, concert choir, etymology, 1 semester of algebra 1 (ha!), algebra 2, and psychics. AND my homeroom number is different, so i'm thinking that i don't have good ole' mrs. blemker anymore. that would truely be a shame.   well, i have a very busy evening of laying around and watching movies ahead of me, so i'm outta here.         ",train
3186824,"          I have more artwork posted !! haha yeah Im becoming such a scribble addict arent I? Oh well, I guess there are worse things to be addicted to..     Today I found out I have a pretty sweet pension going! From what I understand, if I decide to stay with Fry's, when im around 38-40 years old I can retire and be totally taken care of.. Its funny that I been there almost 9 years and im just now learning about this stuff.   :P  Anyway..   In other news I found a mood-ring in the parking lot today! I have been wearing it ever since and so far its been mostly Blue, then some Black, and for a short time it was purple.. If anyone knows what the hell the colors mean, please leave a comment, lol. I need to stop now and get to packing my lovey's birthday loot. * salute * G'Night!   Memory, prophecy and fantasy. The past, the future and the dreaming moment between are all one country. Living one immortal day.. To know that is wisdom.. To use it is the Art. ~Clive Barker - The Great and Secret Show           ",train
2871684,"                 Well lets see. so far i havent done ANYTHING for spring break. cept be sick. JOY. this freakin sucks. on friday night to kick off spring break me and my buddy dan went to a party with my youth group. that was awesome. we stayed up pretty late too, playin horror vids games. haha. saturday i was sick so i stayed in bed all day. sunday i was still sick so i had to call in at work and lose 4 HOURS!!!!!! man thats gonna hurt my pay check. on monday i was feelin better. so i called some ppls to try and get a party or sumtin going. but i couldnt get a hold of anyone. today was better, dan came over and we played games all day and like around uhhh 9:30 i think it was, leena and rachel came over and we went up t walmart. that was pretty wild. haha i got some dragon floor mats for my car and some fuzzy dragon dice. bahaha. oh i also slowly fixed my car door over monday and tuesday. now it is all done YEAY. im so happy. tomorrow dan is gonna come over and we're gonna try and get some ppl to go to the park or sumtin kool like that. haha. that'll be fun. yeeaaaa im not sure how the rest of this week is gonna shape up. ill prbly be going to a LAN party this weekend. woohoo i love those things. pocky and MW and loud music and lotsa vid games. anyway. im gonna sign off now. later all.              ",train
2653067,"       Once again, I'm caught in another one of these love triangles. I really loathe these infernal situations. Let us go over the situation very briefly. 1-Kevan likes boy.> 2-Boy likes Julie.> 3- Julie is mad because she doesn't like these situations. You know what? Something has to be done. I'm going to end whatever the hell's going on here because I really despise this sorta stuff. Gggaaaarrrrg! New subject please!  Coincidently, I've been having conversations on msn with the one I despised so much from the last situation (such as the one aforementioned) in late may. Yeah okay.. I don't feel like talking about these 'triangular love situations' because quite frankly, I don't care for love anymore. I've been in too many stupid situations.  So today I might go to the mall with Sam and Rachael. Rachael wants to get a blazer and I've got no idea what Sam wants. I will be purchasing a poster. I fear that I will never be able to hang it up on my wall due to certain reasons (It's not porn or anything).  Well I'm going to go and eat some breakfast. Bye!  Oh yeah= -I think some Kevan-Robin-Julie time will be necessary. -I hate love. -I think Vanessa knows about my 'Secret purchase' (lol). ~ A-Very-Perplexed-Julie  And to 'Anon.', Thanks for the advice. Yes, I will take it because it's the right thing to do and because the same thing happened to me where I was in Kevan's shoes.          ",train
3547412,"             The survey theif strikes again... ABOUT YOU Your full name:: Brandon Charles Estle Age:: 15 Height:: 5'7' Natural hair colour:: Brown Eye colour:: Brown Number of siblings:: 1, and some of them steps Glasses/contacts?:: contizzles Piercings:: haha Tattoos:: nah Braces?:: nah FAVOURITE Colour:: green Band:: there are too many Song:: once again, I am lost Stuffed animal:: It’s between a bear I got in Tennessee or a tractor my grandmammy made Video game:: Super Mario 3 TV show:: I’ll just say Degrassi, I watch it more than any other show Movie:: don’t got one Book:: wow, these are hard questions… next Food:: candy Game on a cell phone:: they have games on phones? CD cover:: Smash has a cool cover, but it isn’t my favorite, ooh, so does Insomniac Flower:: I’m liking those one’s that are fluffy and you can blow on them, and they go everywhere Scent:: I have to say muffins Animal:: after today, it’s close between camels and gazelles Comic book:: Johnny Cereal:: Kix, yo Website::  urlLink www.totse.com  Cartoon:: Family Guy DO YOU Play an instrument?:: Yeah Watch TV more than 60 hours a week?:: there aren’t even that many hours in a week… Like to sing?:: much to everyone’s displeasure Have a job?:: no, but I paint! Have a cell phone?:: nah Like to play sports?:: occasionally Have a boyfriend/girlfriend?:: Yeah Have a crush on someone?:: Bunni, Green Day Live somewhere NOT in the united states?:: Ohio Have more than 5 TVs in your house?:: Nope Have any special talents/skills?:: armpit noises Excercise daily?:: I walk throughout my house Like school?:: It could be better CAN YOU Sing the alphabet backwards?:: no Stand on your tip toes without wearing shoes?:: nah Speak any other languages?:: sorta Go a day without food?:: Yes Stay up for more than 24 hours?:: Yes Read music, not just tabs?:: no Roll your tongue?:: no Eat a whole pizza?:: no HAVE YOU EVER Snuck out of the house?:: haha… but no Cried to get out of trouble?:: all the time Gotten lost in your city?:: Hillsboro? Seen a shooting star?:: yeah Been to any other countries besides the united states?:: ohio… Had a serious surgery?:: no, it was kinda funny Stolen something important to someone else?:: no Solved a rubiks cube?:: oh golly, would I love to. Gone out in public in your pajamas?:: they weren’t mine (I’m in your pants..) Cried over a girl?:: hmmm Cried over a boy?:: haha, sure why not Kissed a random stranger?:: nope Hugged a random stranger?:: yeah Been in a fist fight?:: yeah, with fists Been arrested?:: it was a close one Done drugs?:: I can’t lie, but I’ll regret if forever. Had alcohol?:: yeah Laughed and had milk come out of your nose?:: I’m working on it. Pushed all the buttons on an elevator?:: Yes Gone to school only to find you had the day off because of a holiday/etc?:: No Swore at your parents?:: Probably Been to warped tour?:: It‘s soon, but I don‘t know if I am or am not going. Kicked a guy where it hurts?:: Nope Been in love?:: yeah Been close to love?:: ? Been to a casino?:: no Ran over an animal and killed it?:: no, luckily. Broken a bone?:: Pigeon toed for life. Gotten stitches?:: I think Had a waterballoon fight in winter?:: no Drank a whole gallon of milk in one hour?:: milk milk milk Made homemade muffins?:: positive Bitten someone?:: yeah Been to disneyland/disneyworld?:: no (tear) More than 5 times?:: N/A Been to niagra falls?:: no Burped in someones face?:: yeah. Gotten the chicken pox?:: yeah WHENS THE LAST TIME YOU Brushed your teeth:: yesterday Went to the bathroom: around 7:30 this morning Saw a movie in theaters:: Saturdayness Read a book:: night before last Had a snow day:: I don't remember, we had one or two this year I think. Had a party:: when do I have parties ever? Had a slumber party:: the same. Made fun of someone:: A while ago, myself. Tripped in front of someone:: today running to the Chevette Went to the grocery store:: today!! Got sick:: immunities Cursed:: just now, so I could positively answer the question PICK ONE Fruit/vegetables:: Fruit Black/white:: Black Lights on/lights off:: Lights off TV/movie:: Movie Car/truck:: Car Body spray/lotion:: Lotion Cash/check:: Cash Pillows/blankets:: Blanket Headache/stomach ache:: Headache Paint/charcoal:: gosh I hate paint… so maybe charcoal Chinese food/mexican food:: Chinexican Summer/winter:: let there be snowboarding! Snow/rain:: snow Fog/misty:: mist is cool Rock/rap:: Rock Meat/vegetarian:: Vegetarian Boy/girl:: girl Chocolate/vanilla:: chocolate Sprinkles/icing:: Sprinkles Cake/pie:: pie French toast/french fries:: toast Strawberries/blueberries:: Strawberries Ocean/swimming pool:: ocean Hugs/kisses:: Hugs Cookies/muffins:: Cookies p33n/bewbz:: haha, I still don’t understand Window/door:: Window Emo/goth:: Emo Pink/purple:: Pink Cat/dog:: Dog Long sleeve/short sleeve:: Short sleeve Pants/shorts:: gosh, I like pants better, but I have more shorts Winter break/spring break:: winter Spring/autumn:: Autumn! Clouds/clear sky:: Clouds Moon/mars:: Moon FRIENDSHIP How many friends do you have?:: a few here and there What are their names?:: Davey, Bunni, me, Robert, Tyler, Taylor, Katie, David, Ken and Emily, plus some more, sorry if you aren‘t here. Do you have a best friend?:: Yes Have you ever liked one of your friends?:: Yes Do you have more guy friends or more girl friends?:: Guy friends Have you ever lost a friend?:: Yes Have you ever gone to an amusement park with a friend?:: Yes, Bunni, Tyler Whats an inside joke between you and a friend?:: What’s an inside joke to everyone, gosh. Have you ever gotten in a big arguement with a friend?:: Yes Whats the nicest thing you’ve ever done for a friend?:: I’m thinking, but I got nothing. Compliments will do it. What’s the nicest thing a friend has ever done for you?:: there are a few Do you miss any of your old friends?:: yeah What friend have you known the longest?:: David, Tyler Do you regret anything you’ve done to a friend?:: nah Has a friend of yours ever died?:: no What’s the dumbest thing you’ve done with a friend?:: hmmm, I would have to think What do you think your friends think of you?:: pure stupidity Ask them:: what do you think of me? LOVE AND ALL THAT CRAP Have you ever been in love?:: Yes If you have, with who?:: none shall pass Are you single?:: me? no Are you in a relationship?:: redundancies? Yes If so, for how long?:: Ha ha, like a week and a day? Do you believe there is someone for everyone?:: There could be, but sometimes they don’t meet, the sadness of this large world What is your idea of the best date?:: intense fun What was your first kiss like?:: hmmm. Well, lips connected. Do you think love is a load of shit?:: nah Whats the best experience you’ve ever had with the opposite sex?:: the friendshipness If you are single, have you had any boyfriends/girlfriends before?:: N/A Have you ever been dumped?:: ‘fraid so Have you ever dumped someone?:: no Whats the most sexual thing youve done with the opposite sex?:: you said sex… twice WORD ASSOCIATION Slippers:: pink Hat:: crap Hard:: on Free:: dumb Space:: truck Taste:: pole Good charlotte:: good charlotte Red:: shoe Deep:: down Heart:: transplant Cord:: ring Rain:: storm Work:: potato Pedal:: time Head:: top Bed:: beer Fluff:: dog Hardcore:: dumb Race:: ist Knife:: caleb Jump:: dormitory I.... am::: listening to music want:: to talk to someone need:: hugs, yo crave:: milk milk milk love:: a few things hate:: people’s lack of understanding of cultures, and there way of making fun of it did:: eat food feel:: headachedness miss:: no one in particular I don’t think, maybe Space Ghostam annoyed by:: people squeezing my neck really hard would rather:: live in town am tired of:: my mom will always:: be me SILLY STUFF What is your favourite genre of music?:: whatever Green Day falls under What time is it now?:: : 1849 What day is it?:: Mondizzle Whens the last time you called someone?:: mammy a little while ago. How much money do you have right now?:: I got pennies around here somewhere... Are you hungry?:: a little Whatcha doin?:: Listening to music Do you like parades?:: yeah man, with the floats, and the people, and the music, and the marching, that’s cool Do you like the moon?:: mooning? What are you going to do when you’re done with this?: milk milk milk Isnt cup a funny word when you repeat it over and over?:: no, but I feel dumb now If you could have any magical power what would it be?:: wish granting, haha, I win, because then if I needed to I could grant people wishes, if they were cool, plus then I could always wish for another power. What now. Man, I‘m selfish Have you ever had a picnic?:: yeah Did you ever have one of those skip-its when you were young?:: it still sits in my back garage What about sock em boppers?:: 13 isn’t young, haha my sister bought them for me, and regretted every minute of it. Are you wearing any socks right now?:: how did you know! DO YOU THINK YOU ARE funny?:: no pretty?:: no sarcastic?:: occasionally, to the point where I annoy people, and then I feel bad lazy?:: yeah hyper?:: never friendly?:: I can be evil?:: MUHAHAHA smart?:: depends strong?:: no talented?:: no dorky?:: yeah man. FOR OR AGAINST suicide:: against. love:: For drunk drivers:: that isn’t the smartest of questions airplanes:: what are they bad? war:: Against Canada:: oh sexy, eh united states:: against rock music:: for gay marriage:: for school:: I’m in between surveys:: well, I’m taking one ain’t I, you freaks parents:: For cars:: yeah, they are cool killing:: can’t so I am for it britney spears:: what did she do to make her worth being against, and I think it is britanny coffee:: it tastes pretty good pants:: sometimes… WOULD YOU EVER Sky dive?:: gimme the parachute Play strip poker?:: seems kinda dumb. Run away?:: I didn‘t get far last time. Curse at a teacher?:: MR. LANGSTON Not take a shower for a week?:: haha, not on purpose Ask someone out?:: I have… Lie to someone to make them think better of you?:: nah Visit a foreign country for more than a month?:: yeah Go scuba diving?:: I might.Write a book?:: Yeah Become a rockstar?:: I would try Have casual sex?:: I don‘t know. LAST QUESTIONS What shampoo do you use?:: Herbal Essences. Whens the last time you did something sexual with the opposite sex?:: twice, again… What kind of computer do you have?:: HP‘s suck. What grade are you in?:: 10 Do you like to throw popcorn at people in the movies?:: yeah it’s fun Or just make out?:: popcorn is funner, or more fun for you city folk How many posters do you have in your room?:: 3 jabillion How many cds do you have?:: see previous answer What time is it now?:: about time I am done with this a.k.a. 1901          ",train
3848439,"       I just got back from some impromptu grocery shopping.  After hitting Hyde Park Produce, the 53rd Street Rip-Off…er, I mean 53rd Street Co-Op then the 47th Street Co-Op I had a great assortment of food.  I was in the midst of making  urlLink Spanakopita, Moosewood Cookbook style  (it's a baked Greek dish with spinach, feta cheese, onions, garlic, & herbs sandwiched between buttered layers of filo pastry dough - serious  yum  -age).  I had just started to mix the cheese into the spinach/onion/garlic/herbs mixture.  Then I realized I needed fruit for tomorrow’s lunch.  So I decided to make a true trip of it.  About halfway through the 53rd Street jaunt, I had a hankering for Bagels with Lox.  But not just any bagels with lox.  No, these puppies must replicate the joy of the bagel shop near my freshman dorm in college.  Bagel, cream cheese, lox, red onion rings, & capers.  Capers!  That’s what it’s all about!  I like some brine with my raw salmon.  I believe they called it the 'Lake Norman.' I knew I had some capers in the fridge, so I wouldn't need to buy any.  But, alas, 53rd Street didn’t have any good looking lox.  Anyway.  I also wanted turkey breakfast sausage and other random crap.  So I went up to 47th Street.  While there, I got the bagel w/lox stuff, but I also came across some pork & veggie potstickers. Yum!  And I even have a decently easy recipe here at the apartment for potsticker sauce.  I also bought a bottle spring roll sauce on a whim, but I couldn’t find frozen spring rolls.  When I’m more ambitious some weekend, I might try to make some up.  Can’t be but so hard.  They did have spring roll wrappers, so that’s probably the hardest part.  Right?  Right?!?!   ::crickets chirping in background::   Well then.  So, now the spanakopita’s done and I’ve had a semi-spectacular bagel w/lox – apparently I didn’t have capers in the fridge (blast!), so I just left off the red onions.  All or nothing with the Lake Norman special, my friends.  But I also found  urlLink mochi ice cream balls  while looking for the frozen spring rolls.   I think you can find them at  urlLink Trader Joe’s  and other places that cater to condiment-and-funky-food fiends like myself.  Wonderful stuff!          ",train
2100479,"       Panda's routine requires about 4 days off in between workouts.  Believe me, I need it.  I am not overly sore anymore, but I am still quite aware that I pushed myself really hard on the last visit to the gym.    I would be really doubtful that this workout is going to do any good, because of the short and infrequent workouts, but you should see the progress that Panda has been making.  It really is amazing.  I have been lax about recording my food intake over the weekend, mostly because I have not been home in quite a while, and I was pretty busy.  In general, I tend to eat less when I am home.  I am bored less, and I have less money to spend on going to a restaurant for food.  Add onto that a lack of motivation to cook something, and my junk food consumption goes way down.  Anyway, I'm going to start recording again, starting right now.  Bowl of Kashi with 2% milk (yes, I am trying to make the switch over from whole milk) 2 cups of coffee, with a total of 3 tsp sugar, and some coffeemate. Tuna salad sandwich on whole wheat 2 pickle spears Small side of Beef, barley and vegetable soup (probably 1/4 cup) 2 crackers (in the soup) Iced Tea (no sugar, no lemon) 2 cups sweet potato casserole          ",train
3553466,"             I had my last psychopathology project due today.  I woke up at 7:00am, rolled out of bed, put my eyes in, and left for the library.  Oh, and I got dressed.  Anyway, to make a very long and very boring story shorter, I spent the next seven hours sitting intently at my computer, and at 3:30 I handed in about 30 pages of fascinating information on what can go wrong with your brain.    So then I came home, took one look at the mirror and thought to myself, 'Geez, I look like crap!'  And I do.  It's not that today was really any different than any other day this year, it's just that with my mind not on schoolwork for once, I finally had the brain-space to notice my appearance.  And it is NOT a pretty thing.    Seriously, I don't know anything that is more tough on your looks than graduate school.  First there was the whole balding fiasco, but even without that...ugh!  I just don't have time to care what I look like.  I pull my hair in a ponytail, put on only the bare minimum of make-up, and walk out the door in the clothes I slept in that night.  I think every piece of clothing I own comes from either Goodwill, Ross, or Payless.  But I decided today that it had to stop.  I went out and got my haircut, bought a curling iron at Target (can you believe I haven't used one for almost two years, since I left my old one in Walnut Creek??), and...well, okay, since it was so late in the day, I didn't really do anything, except shower, which was good.  But I WILL curl my hair tomorrow, dammit.   That's all.  Thank you and goodnight.            ",train
3472094,"       It took me getting up 4 times to turn the air conditioning on and go sleep out in the living room.  Of course I had to be up at 4:45am to be at work by 6am.  And the brother and wife came over and watched movies until 1130pm so I'm a happy camper this morning.  They both got on their way this morning at 530am and now we wont see them again until christmas.  But at least we get to see them then.  It was loads o fun this weekend.  We had a family reunion and played games and then yesterday we went up the clackamas river past Bagby to Pegleg Falls.  That was great! and had another family dinner of corned beef and cabbage (my first time eating those, kinda good/kinda cabbage).  I ate so much, and when it came time to put on shorts and swimsuit yesterday, it took all my strength to not cry because nothing fit comfortably. (i hate being a girl sometimes!)  So, this week is orientation...I have to spread out a 36 hour work week over a 47 hour orientation schedule.  How to do that without working for free is the question, since i'm not allowed any OT.  Ridiculous!!!  Okay, 'nuff boring stuff i'll write later if something interesting happens.          ",train
416613,"             SO I heard a foreign government official on the radio today being interviewed. He said something that I thought was so obvious as to be funny. What did he say?  People are looking disfavorably on terrorism.  What the fuck? Like it's been such a popular thing in the past and just fell out of fashion? Sometimes the things leaders say just slay me.  At this point I bet Laura can put up lots of stupid things Georgy has said. But one does occur to me.  In a political stop he remarked that lots of high paying jobs are now being created. WHERE? How many? WHEN? Does he mean the jobs that his admistration can't ship overseas fast enough?  Which reminds me.   How stupid are we as a people? Highest standard of living in the free world and we can rush to make our fellow citizens poor fast enough? We all want the house and two cars and the nice TV and the cool computer. ...... But we go to WalMart to get 'em? That means that the manufacturer is making nearly nothing to make the thing and will soon be moving jobs overseas. It means that the people 'helping' you make minimum wage, have NO benefits, and work maybe 20 hours a week. Hell, you're probably making up what you save in state taxes to pay for the benefits your 'saving' is costing you. So again I'll say it.  How STUPID are we?         ",train
3867705,"             I GOT UP SUPER EARLY TODAY BECAUSE, I DIDN'T THINK THAT CHIFFON WAS GOING TO BE COMING BACK IN(SHE PACKED UP ALL OF HER STUFF YESTERDAY AND JUST LEFT) BUT APPARENTLY SHE HAD A TALK WITH HER HUSBAND, AND HE TOLD HER SHE JUST COULDN'T FUCK PAM OVER LIKE THAT..... WELL I AM GLAD THAT SHE FEELS SHE CAN FUCK THE REST OF THE OFFICE OVER LIKE THAT.... SOON ALL OFHER NEGATIVETY WILL BE GONE FROM THIS OFFICE AND WE WILL ALL BENEFIT FROM IT......UNTIL THEN WE HAVE TO DEAL WITH THE ICE QUEEN THAT HAS SURFACED........... I HAVE BAD NEWS.. MY LITTLE HAMPSTER DIED LAST NIGHT. ID ON'T KNOW WHAT HAPPENED. SHE WAS FINE. YOU KNOW WHAT THIS MEANS? IT MEANS THAT SOMETHING BAD IS GOING TO HAPPEN. THAT IS THE WAY IT ALWAYS HAPPENS, EVERY TIME I LOSE AN ANIMAL SOMETHING HAPPENS AND IT IS USUALLY NOT GOOD. ...LIKE THERE HAS TO BE ROOM FOR THE OTHER EMOTIONS THAT ARE GOING TO ARISE. I DON'T KNOW I AM JUST TRYING TO MAKE SENSE OF THE LOSS OF A PET. SHE WAS SO YOUNG. I HAD ONLY HAD HER SINCE FEBRUARY.... *I GOT MY HAIR CUT, IT IS REALLY CUTE, IT IS THE SAME HAIRCUT, JUST A SHORTER VERSION... I MAY BE ON TO SOMETHING HERE.           ",train
3690113,       hey ya all whats shakin? oh ya! guess what!? i get to go camping with rick this week! yes! yes! yes! we gotta share a tent because we only got one. uh-oh  lol tommorrow me and rick are going to the fair so we can watch the dirtbike races. he got a new one so that i can ride his up there. its gunna be sweet. i still aint heard from michael. hes over at some friends house. oh well i guess. im watching connor and kara today. what fun. next weekend i gota go pick up codys cd and some comics (for myself). not much is going on right now though. its storming and stuff. i went dirtbiking again this morning and me and bri went down some old blocked off road. we got to see some fawns and a doe. it was cool cuz they were only like 5 ft. from us.   i got a letter from Jo-Lee today. I guess she is getting sent to a military boarding school for girls. It was cuz she went out and got home at 11:30 instead of 11:00 and they accused her of drinking. Thats whack! She's leaving in a month cuz her parents want her to get 'setled in' 2 weeks early. ha ha ha nah i feel kinda bad though. that would totally suck. well i gotta go i'll write some other time           layter                    Jessica     ,train
3807067,"       Bleh...   Mission Accomplished, with minimal tears :)&nbsp;   well the prawn crackers helped...   A lot...   And it was all going well...   Until the real sticking point came...   Trying to get her to sleep, sans aunt...   I sorta went 'Isn't it your bed time now?'   And before I even got to 'time' her eyes had filled with tears...   I had to&nbsp;talk nicely for about 10 minutes for her&nbsp;to calm down...   Yes... contrary to popular belief, it IS possible for me to be nice...   Thankfully, Aunt and Uncle arrived back, taking the whole thing off my hands,   That's one of the few times I get to say 'whole thing' as opposed to 'whole mess'   :D   Hmm   It appears I&nbsp;will be on a road trip this weekend, so I probably won't post,   Then again, Uncle might get another of his emergency meetings :/   I've been told that Uncle is a mad driver...   It'll be interesting to compare him with my mum, who currently holds my record for most death defying traffic stunt...   That's another story for another day...&nbsp;  Meh...     ",train
3524019,"       If I had a dollar for everytime I've heard women complain that 'This (garment) cost $X in the men's department, but exactly the same (garment) was $2X in the women's department - that is so unfair'...I'd almost be able to afford to buy Mrs Lionfish a dress from 'Cue'.  Based on 7 years of marriage and observing women's shopping behaviour I think I've might have finally worked it all out...  Women go shopping, buy things  'that will look really good on them',  come home try it on...and then take it back the next day because  'it doesn't look good on me'.   I reckon this happens about 50% of the time that Mrs L. goes shopping for clothes - and she tells me that she is better than most. Hmmm...  Now if you couple the additional processing costs of returning and exchanging the unsuitable stock with the fact that it takes them about four times as long to choose clothes whilst in store (hence more service assistant wages) I think that women are getting fair value for money...  ...Unless of course you then count and allow for that fact that about a quarter of the clothes bought and actually kept by women are technically second hand and consequently should be discounted.     ",train
2847775,       I cried the first time I read this.  Hands Clean Artist: Alanis Morissette Album: Under Rug Swept  If it weren't for your maturity none of this would have happened If you weren't so wise beyond your years I would've been able to control myself If it weren't for my attention you wouldn't have been successful and If it weren't for me you would never have amounted to very much  Ooh this could be messy But you don't seem to mind Ooh don't go telling everybody And overlook this supposed crime  We'll fast forward to a few years later And no one knows except the both of us And I have honored your request for silence And you've washed your hands clean of this  You're essentially an employee and I like you having to depend on me You're kind of my protégé and one day you'll say you learned all you know from me I know you depend on me like a young thing would to a guardian I know you sexualize me like a young thing would and I think I like it  Ooh this could get messy But ooh you don't seem to mind Ooh don't go telling everybody And overlook this supposed crime  We'll fast forward to a few years later And no one knows except the both of us And I have honored your request for silence And you've washed your hands clean of this  What part of our history's reinvented and under rug swept? What part of your memory is selective and tends to forget?  What with this distance it seems so obvious?  Just make sure you don't tell on me especially to members of your family We best keep this to ourselves and not tell any members of our inner posse I wish I could tell the world 'cause you're such a pretty thing when you're done up properly I might want to marry you one day if you watch that weight and keep your firm body  Ooh this could be messy and Ooh I don't seem to mind and Ooh don't go telling everybody And overlook this supposed crime  We'll fast forward to a few years later  No one knows except the both of us  And I have honored your request for silence  And you've washed your hands clean of this   Ooh this could be messy and  Ooh I don't seem to mind  Ooh don't go tellin' everybody  And overlook this supposed crime   We'll fast forward to a few years later  No one knows except the both of us  And I have honored your request for silence  And you've washed your hands clean of this         ,train
3898853,"       Hiya every1 listening to redman out there, (no one answers and a small clap is herd from a bout 12 metres away 'is this the oap's dance night or have i got the wrong room again??' lol)  My kickass girl m8 laura has me hooked bigtime on this!!! shes the 1 who started me off making this blog and shes just a kickass m8 of mine. Thank you laura.;)  I dont do wet!! lol,  i been into leeds with my mate steve jabba, hes a sussed lad, and i known him since i was 5 or suamt (likewise with laura) but its just been one of those days. Lucky bugger told me on the bus there hes made £4k in the last year or so working part time, **I soooo need a job** and hes constantly lending me cash for no reason at all, random, but cool none-the-less.  We got to his place after and we walked into his house, he shouted his mom to tell hyer that him and me were in and going to play on his X-box, so he stuck his head arround the door, and his mom and dad were there: mom sez 'hi steven, how was leeds today, and his dad sez CLOSE THE FRIGGING DOOR!!!. random, i thaught...hmmmm, **sounding quite like yoda** Issues that kid has... i mean that kid has issues...   Liam satyed over last night and i watched swordfish whilst the lazy bugger (i let him off for working 8 hours yesterday afternoon 12-8 stacking shelves in kwiksave) snored loudly in the background... and he promised that hed stay awake... i did but id never seen the film b4 so... it was cool n e way, we woke up at about 11 and that was that, he was gone by 12.15 Ahwell kickass night n e way :)  Its raining just a tad at the moment, ''its spitting, its spitting!!!'' and ''I'ts that right fine stuff that gets you realy wet'' and i did walking back from steves house. lol.  I dont do wet (in a deep yorkshire voice)  n e way im off on msn for a bit... and i kinda need a shit aswell so.. hmmmm ;D  good luck laura with your internet as i know its going to shit and you cant download n e thing cos its an aol free gay por... i mean trial cd lol hahaha how sad am I??? lol. have a good night ppl!!! (if thats possible cos it is kinda wet and theres NOTHING dicent or remotly good on tv to watch!)  Later, **wheres the bathroom?!?!**  Redman         ",train
3737788,"       &nbsp;I have been so busy with my&nbsp; DayJob  busy-ness that I missed buying a pair of white cowboy boots I was watching on  eBay . And I didn't even notice for 48 hours.   The working world has had me shackled to my desk, sleep-deprived and raving, while I covered for people having great holidays and prepared presentations for co-workers who slept through them. I have never cared about a job this much before, I feel responsibility constricting about my throat like a  work-related boa . I am also having the world's fastest energy spikes, and run around manically&nbsp;waving  work-related paper &nbsp;at  work-related people &nbsp;for a minute or two before slumping at my desk and putting  cocktail sticks  under my eyelids to stay awake. A great side effect of all this is a wonderful sense of calm in all other areas of my life - the key to happiness is being knackered, now I see the  Way .   My mother and two of her insane sisters came up for lunch today. The conversation meandered around all the important subjects, such as death, children leaving home, menopause and vibrators. It was an experience.   I am going to  SmallTown Berkshire  tomorrow night for the weekend. If anyone is about let me know - am going out for  GirlieNight  with  GirlieFriends  on Saturday, which should be a laugh riot, so long as they don't make me go to a CheesyClub. Mental note to self; take clothes for a CheesyClub, just in case.            ",train
3405613,                 ...hmmz...woke up around 10.40am todae...cuz need to prepare lahz...den go NP...convention startx at 1.30pm mahz....mit joyce outside de entrance at 1.15pm...go collect EZ-link card 1st...nw wondering how to transfer my Giro system in my old card to de new EZ link card....  de convention was like....duHx...nt wat i actualli expected...tot it was like intro us to de poly...to de course and classmate all those...but end up watching all kinds of performances....mi+joyce tried to leave...but was blocked by de NP ppl...thus...seat in dere till 4.30pm lorx...bo bianz...alot of ppl...i muz sae...realli scared tt mi and those ppl cannot click...cuz they looked rather unfriendli to moi...chiam!!!...i still gt camp nxt mon...how to survive sia....-shit-  after went home lor...rest...watch TV...eat duck meat...drink 'liang cha'....cuz ytd...sam's mum pass mi 3 bottles of 'liang cha' and a packet of duck meat....lolx...my food supply for todae...-winkxx-....his mum is realli good...-smile-...dunnoe wat his mum think of mi lehx....-ponder-  ...lolx...den continue watching TV till i fall aslp...had a short nap....woke up to find tt i gt 2 sms...one frm theo...one frm sam...(@_@)....auntie reached hm abt 10pm ++ bahx...eat...collect de work frm mi...den off she goes....hmmx....it seem like i'm living alone lidat horx...day time seldom see my aunt...nite time see her awhile onli...my mum lehx....travels alot....miss her crapping...heh heh....  feelinz scare to enter poly feelinz afraid for de coming camp feelinz inferior to de new environment  arrggz.....why do i lack of de confident??...NOno...i muz change tt....ConfidEnt...!!!!....               ,train
